uid,ta_activitybasal,uid,0,maxtime,distance,mean_speed,energy,energy_to_dist,cor_ankle_left,rms_ankle_left,cor_hip_left,rms_hip_left,cor_knee_left,rms_knee_left,cor_ankle_right,rms_ankle_right,cor_hip_right,rms_hip_right,cor_knee_right,rms_knee_right,fit_stable,fit_cor,fit_rms,fit_energy,fit_corhip,fit_corknee,fit_corankle,fit_rmship,fit_rmsknee,fit_rmsankle,gas_activitybasal,hf_bl,deltas,vas_activitybasal,hamham_wf,vasvas_wf,kd,glu_activitybasal,kref,kbodyweight,hamhf_wl,gluglu_wf,tata_wl,ta_bl,solta_wf,sol_activitybasal,gasgas_wf,ham_activitybasal,ham_bl,solsol_wf,hfhf_wl,kp,hf_activitybasal,klean
param13val25,,param13val25,value,20.0,25.6617,1.283085,5759.44,224.43719628863246,0.5583303338375967,1.3156242698023664,0.880483068869691,1.9939720852762197,0.9848008205787007,1.2317598754086063,0.5391972509952118,1.3374926934290012,0.8719330003112571,1.988266439935503,0.9797682151505367,1.253503927377546,1,80.24187816238323,-9.120619291229243,-22.443719628863246,87.62080345904741,98.22845178646187,54.876379241640414,-3.9822385252117227,-2.485263802786152,-2.6531169632313674,,,,,,,,,,,,0.8,,,,,,,,,,,,
param13val16,,param13val16,value,20.0,23.9008,1.19504,5387.86,225.42592716561788,0.37088030638322694,1.5055043786800872,0.8671137637056783,1.92526932527824,0.9289674648019884,1.8882920098382616,0.36241727359709724,1.5090800419075672,0.8542664976879624,1.9721305043401054,0.9194162139733807,1.9570850388918706,1,71.7176920024889,-10.757361298936132,-22.54259271656179,86.06901306968203,92.41918393876846,36.66487899901621,-3.8973998296183456,-3.845377048730132,-3.0145844205876546,,,,,,,,,,,,0.44,,,,,,,,,,,,
param13val27,,param13val27,value,20.0,25.8192,1.2909599999999999,5912.87,229.01058127285123,0.6256947837053042,1.2440205112317024,0.890107413460392,1.8831262409486125,0.9899326526639041,1.063217081960212,0.5996615185569162,1.2736224079297958,0.8607565567522112,2.1154426791136274,0.9890947057821768,1.019094834322461,1,82.58746051534841,-8.598523755506411,-22.901058127285122,87.54319851063016,98.95136792230404,61.26781511311101,-3.99856892006224,-2.082311916282673,-2.5176429191614984,,,,,,,,,,,,0.88,,,,,,,,,,,,
param4val14,,param4val14,value,20.0,25.2208,1.26104,5508.08,218.39434117870962,0.7238124502321108,1.3541337065327628,0.893860083508721,1.9400594182598245,0.9632992565148557,1.4764499927010402,0.7122114027009484,1.3554797700098709,0.8742352563368382,2.0312173345214677,0.9434903516862763,1.6689728754911883,1,85.1818133496625,-9.826313097516154,-21.83943411787096,88.40476699227796,95.3394804100566,71.80119264665296,-3.971276752781292,-3.1454228681922283,-2.709613476542634,,,,,,,,,,,,,1.0266666666666666,,,,,,,,,,,
param4val2,,param4val2,value,20.0,26.6131,1.330655,5638.36,211.86408197466662,0.8916090315231558,1.8677528654197006,0.9263659082220127,2.0678379719847255,0.9877930904192882,1.0802401723748247,0.8818104617125611,1.9035806648823932,0.9098507500371087,1.8573188480043183,0.987921415783606,1.0073146325182172,1,93.08917762829553,-9.78404515518418,-21.186408197466662,91.81083291295606,98.78572531014471,88.67097466178583,-3.925156819989044,-2.087554804893042,-3.771333530302094,,,,,,,,,,,,,0.14666666666666667,,,,,,,,,,,
param4val7,,param4val7,value,20.0,25.8702,1.29351,5559.65,214.90556702306125,0.8559523034001971,1.462590726854962,0.8971679918959752,1.9772263724639536,0.975121266224686,1.275474127763057,0.8553733898149795,1.4409997469291946,0.8838023891771616,2.0890411713190344,0.9727219607216488,1.2857857054906767,1,90.66898835391079,-9.531117850820879,-21.490556702306126,89.04851905365683,97.39216134731674,85.56628466075882,-4.066267543782988,-2.5612598332537337,-2.9035904737841567,,,,,,,,,,,,,0.5133333333333333,,,,,,,,,,,
param4val28,,param4val28,value,20.0,23.3288,1.1664400000000001,5633.97,241.50277768252118,0.10098556787575433,1.6663440507936158,0.847742235833576,2.1010796587972043,0.936830905891975,1.8090703963597752,0.06747424881581462,1.7038884687359206,0.8426799339139044,2.080495146862584,0.9264484891161033,1.891093752345762,1,62.0360230241188,-11.251971473894862,-24.150277768252117,84.52110848737402,93.16396975040392,8.422990834578448,-4.181574805659788,-3.7001641487055372,-3.3702325195295364,,,,,,,,,,,,,5.3466666666666685,,,,,,,,,,,
param4val18,,param4val18,value,20.0,24.0907,1.204535,5392.81,223.8544334535734,0.4380643487364143,1.4665174381041035,0.8748638895724453,1.8427381384599073,0.9377044358861619,1.772499350160743,0.4283139063520857,1.470706229736712,0.8604923421720689,1.953809705711676,0.9256518085002524,1.916983097265725,1,74.41817885365715,-10.423253959438867,-22.385443345357338,86.76781158722571,93.16781221932071,43.318912754425,-3.796547844171583,-3.689482447426468,-2.9372236678408155,,,,,,,,,,,,,2.08,,,,,,,,,,,
param4val0,,param4val0,value,4.561,3.54,0.7761455821091866,1026.79,290.05367231638417,0.7671462642813335,2.35840472458645,0.9634171488792223,2.4176912726521462,0.18004987564456515,4.6291054516831505,0.7288125302153302,2.27776144183734,0.6893047001542418,2.812505764814502,0.8710010940554743,2.4456408153483387,-1000,69.99552688716945,-16.941109470921926,-29.005367231638417,82.6360924516732,52.55254848500197,74.79793972483318,-5.230197037466649,-7.07474626703149,-4.63616616642379,,,,,,,,,,,,,0.0,,,,,,,,,,,
param4val9,,param4val9,value,20.0,25.568,1.2784,5544.97,216.8714799749687,0.8254602900690005,1.3961295137830259,0.890304274260481,2.0091740655752557,0.9693390847376172,1.3993732719650054,0.8184536807376152,1.4045089656242262,0.8722308733295029,2.0745570197647067,0.9603276921591425,1.4744167525318193,1,88.93526492155598,-9.758159589244038,-21.687147997496872,88.1267573794992,96.48333884483799,82.19569854033078,-4.083731085339963,-2.8737900244968246,-2.800638479407252,,,,,,,,,,,,,0.66,,,,,,,,,,,
param4val3,,param4val3,value,20.0,26.1945,1.309725,5523.42,210.8618221382351,0.8914728658090122,1.740754552013904,0.9087066583212691,1.8891675245990307,0.9874620272134425,1.0422051756698694,0.8862935957982174,1.7458803699193177,0.8898790015269501,2.0168290826554887,0.9850310136219397,1.0903791955269078,1,92.48075270484718,-9.525215900384518,-21.086182213823513,89.92928299241096,98.62465204176911,88.88832308036147,-3.9059966072545196,-2.132584371196777,-3.4866349219332218,,,,,,,,,,,,,0.22,,,,,,,,,,,
param4val30,,param4val30,value,20.0,25.4072,1.27036,6679.7,262.90579048458704,0.2183195715201785,1.6101216093502964,0.8490257626859091,2.932743012421677,0.9714794330226554,1.4249079833581921,0.21555129848809088,1.599200070723895,0.8480557295249678,2.8731705195570636,0.961900078981288,1.5084023296850535,1,67.73886457038482,-11.948545525096177,-26.290579048458703,84.85407461054383,96.66897560019717,21.69354350041347,-5.8059135319787405,-2.9333103130432456,-3.2093216800741913,,,,,,,,,,,,,6.0,,,,,,,,,,,
param4val20,,param4val20,value,20.0,23.8939,1.1946949999999998,5412.92,226.5398281569773,0.3302907300893506,1.5208664847484286,0.8673456560607016,1.9111132276003173,0.9335495987877784,1.8430383063205629,0.31813554769620195,1.5259423840861173,0.8550895415872194,1.976602108644734,0.9220984264702524,1.9522997372333233,1,70.44182501152507,-10.729862248633484,-22.65398281569773,86.12175988239605,92.78240126290154,32.42131388927763,-3.8877153362450514,-3.795338043553886,-3.046808868834546,,,,,,,,,,,,,2.7333333333333334,,,,,,,,,,,
param4val21,,param4val21,value,20.0,23.8814,1.19407,5447.24,228.09550528863466,0.29259747663672536,1.5352145753005952,0.8680958759237821,1.9417186176463024,0.9319749114865924,1.8460313592097077,0.27646490967676374,1.5417508153046475,0.8511636645210987,2.023227748893515,0.9228176922864353,1.9320739955061292,1,69.05190884218995,-10.820017111860897,-22.809550528863465,85.96297702224405,92.73963018865139,28.453119315674456,-3.9649463665398175,-3.778105354715837,-3.0769653906052428,,,,,,,,,,,,,3.0600000000000005,,,,,,,,,,,
param4val10,,param4val10,value,20.0,25.431,1.27155,5515.74,216.8904093429279,0.8107222203301608,1.3714952318540594,0.8978338263285239,1.9349217660425557,0.9688075749022437,1.4256259688359605,0.7981857794251184,1.3730178116418017,0.8698557742928399,2.0857724679859504,0.9549406352788363,1.5295286715124647,1,88.3390968426287,-9.720361917872792,-21.68904093429279,88.3844800310682,96.18741050905399,80.44539998776396,-4.020694234028506,-2.9551546403484252,-2.744513043495861,,,,,,,,,,,,,0.7333333333333334,,,,,,,,,,,
param4val6,,param4val6,value,20.0,25.8784,1.29392,5545.08,214.27445282552245,0.8811036951669573,1.485791332935202,0.9023844119441043,1.9613705384931062,0.9791521521817687,1.206497120828552,0.863186660212688,1.5183592705508522,0.885500152518502,2.0000762350334793,0.9711881751803854,1.3334873011323776,1,91.37525412007342,-9.50558179897357,-21.427445282552245,89.39422822313033,97.5170163681077,87.21451776898226,-3.9614467735265855,-2.5399844219609298,-3.004150603486054,,,,,,,,,,,,,0.44,,,,,,,,,,,
param4val24,,param4val24,value,20.0,23.6333,1.181665,5502.16,232.8138685668104,0.16539618199334039,1.6194964909791743,0.8606079578672454,1.9785291294183556,0.9299751674405816,1.8661357199850872,0.17093476696764692,1.61067798946772,0.8496822919540489,2.038323296164118,0.9255695588828229,1.899469161160847,1,65.03609875176144,-11.012631787175302,-23.281386856681042,85.51451249106472,92.77723631617023,16.816547448049366,-4.016852425582473,-3.765604881145934,-3.230174480446894,,,,,,,,,,,,,4.040000000000001,,,,,,,,,,,
param4val12,,param4val12,value,20.0,25.3614,1.26807,5517.11,217.53964686492068,0.7725605543441011,1.3596623782323787,0.8891184237854339,1.9701588829272985,0.961710213832206,1.4988887303780163,0.7595495800519368,1.355247993957988,0.872443759672567,2.072156002275473,0.9549191970078976,1.5451868801171673,1,86.83836214490238,-9.801300867888322,-21.75396468649207,88.07810917290004,95.83147054200518,76.6055067198019,-4.042314885202771,-3.0440756104951836,-2.7149103721903667,,,,,,,,,,,,,0.88,,,,,,,,,,,
param4val23,,param4val23,value,20.0,23.6974,1.1848699999999999,5481.12,231.29626034923663,0.20495545529376724,1.588420210908192,0.8619510595975631,1.9375141687689637,0.9258350277988208,1.909770565340065,0.1952523831548631,1.594564142850365,0.850448636110601,2.0163580592367936,0.9210724534268899,1.9389035691510395,1,65.99191692304176,-10.985530716255418,-23.129626034923664,85.61998478540819,92.34537406128554,20.010391922431516,-3.953872228005757,-3.8486741344911044,-3.182984353758557,,,,,,,,,,,,,3.713333333333334,,,,,,,,,,,
param4val17,,param4val17,value,20.0,24.2149,1.210745,5390.73,222.62037010270535,0.5051459880451925,1.4472975953911997,0.8743859282598854,1.9081696711753915,0.9427178976500424,1.7487928719391521,0.49244180296327705,1.4445230658780202,0.8571407330081372,1.9897692322765939,0.9259978120474425,1.870980295638463,1,76.63050269956629,-10.40953273229882,-22.262037010270536,86.57633306340114,93.43578548487424,49.87938955042348,-3.897938903451985,-3.6197731675776152,-2.89182066126922,,,,,,,,,,,,,1.7533333333333334,,,,,,,,,,,
param4val13,,param4val13,value,20.0,25.2532,1.26266,5504.24,217.96208005322097,0.7436305200138819,1.368295907986116,0.8935577935274785,1.9956353169412078,0.964683454046948,1.4676656115672193,0.7387244875245401,1.3571381843899477,0.8710705367541545,2.053500357737256,0.9508354247166723,1.5880502852425722,1,86.04170360972792,-9.830285663864318,-21.796208005322097,88.23141651408164,95.775943938181,74.1177503769211,-4.049135674678464,-3.0557158968097915,-2.7254340923760636,,,,,,,,,,,,,0.9533333333333334,,,,,,,,,,,
param4val5,,param4val5,value,20.0,25.9766,1.2988300000000002,5551.49,213.71118622144544,0.878512316754321,1.5733004194830564,0.905622397316261,1.8690741546156262,0.9773306184646192,1.2600027076851295,0.8826269084816776,1.5453804747775737,0.8850324568067532,2.100049378427166,0.9790795177398383,1.2200357239367656,1,91.80340359272451,-9.567842858925317,-21.371118622144543,89.53274270615071,97.82050681022287,88.05696126179993,-3.969123533042792,-2.480038431621895,-3.1186808942606303,,,,,,,,,,,,,0.3666666666666667,,,,,,,,,,,
param4val15,,param4val15,value,20.0,25.0774,1.25387,5484.63,218.70807978498567,0.7057316453321815,1.3478829329684328,0.8843269122335065,1.9412291721426886,0.9615241338648722,1.5260258250125012,0.6927576085517855,1.3619777034480434,0.8665557516110297,2.0621209070621775,0.9453847577498937,1.6541852821299292,1,84.27134682238781,-9.893421822763774,-21.87080797849857,87.54413319222681,95.3454445807383,69.92446269419834,-4.003350079204866,-3.1802111071424304,-2.709860636416476,,,,,,,,,,,,,1.1,,,,,,,,,,,
param4val1,,param4val1,value,9.556000000000001,11.2297,1.1751465048137295,2589.19,230.56626624041607,0.720479431593896,2.102019261800886,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.8880604691604267,2.1305807399981913,0.9012951771067129,2.246624591918667,0.9690825858391089,1.9370621138812938,-1000,86.44917384472467,-14.027958950168724,-23.056626624041606,93.23561629929675,85.6849101971611,80.42699503771613,-4.664315864570813,-5.131043083798835,-4.232600001799078,,,,,,,,,,,,,0.07333333333333332,,,,,,,,,,,
param4val11,,param4val11,value,20.0,25.39,1.2695,5519.89,217.4040961008271,0.780377219301549,1.3768339863187926,0.8877763535866002,1.9702464344126647,0.9607113370965343,1.4965168793843548,0.7829563074062874,1.3491400615610534,0.8766737611830873,2.0264203326282,0.9554221137164026,1.5398624389752538,1,87.39861820484101,-9.75902013328032,-21.74040961008271,88.22250573848439,95.80667254064686,78.16667633539183,-3.996666767040865,-3.0363793183596086,-2.7259740478798458,,,,,,,,,,,,,0.8066666666666666,,,,,,,,,,,
param4val8,,param4val8,value,20.0,25.6907,1.284535,5559.67,216.40788300824812,0.8393016811829179,1.431898057451324,0.8928108557447081,1.9907186108259753,0.966272942936061,1.3815640547358365,0.8432711805772585,1.4208700589023504,0.8852364128060872,2.0548419194228873,0.9709677516662903,1.3718367218925622,1,89.96434708188872,-9.651729423230936,-21.640788300824813,88.90236342753977,96.86203473011756,84.12864308800883,-4.045560530248863,-2.753400776628399,-2.8527681163536744,,,,,,,,,,,,,0.5866666666666667,,,,,,,,,,,
param4val22,,param4val22,value,20.0,23.8091,1.190455,5470.87,229.78063009521568,0.23937826195979744,1.5745405832872825,0.8662583932701147,1.9613434577749271,0.932133007639752,1.8673756331948614,0.23681936447911373,1.5692760480954167,0.8502490323287797,2.0471655502529886,0.9222887787524402,1.9339911005893107,1,67.4521139738333,-10.953692373194787,-22.97806300952157,85.82537127994472,92.7210893196096,23.809881321945557,-4.008509008027916,-3.801366733784172,-3.143816631382699,,,,,,,,,,,,,3.3866666666666667,,,,,,,,,,,
param4val29,,param4val29,value,20.0,23.344,1.1672,5723.63,245.18634338588072,0.05698827241915588,1.7108284226644068,0.8589107741236041,2.171330280580021,0.9464866830958761,1.720793671164412,0.058856092105874995,1.7116852285064548,0.8413238042960748,2.1799691088113407,0.9300198262610399,1.8611907689710043,1,61.54309087169376,-11.35579748069764,-24.518634338588072,85.01172892098394,93.8253254678458,5.792218226251544,-4.351299389391362,-3.5819844401354164,-3.4225136511708616,,,,,,,,,,,,,5.673333333333334,,,,,,,,,,,
param4val4,,param4val4,value,20.0,26.0814,1.3040699999999998,5545.29,212.614736938968,0.8925884079226446,1.6333747873140863,0.9041980971570491,1.86638891181824,0.9846949263879985,1.144651654591069,0.8859413615231012,1.6442109681953894,0.8845452284663875,2.020386111473322,0.9806848219638759,1.1629439636291248,1,92.21088072368427,-9.47195639702123,-21.2614736938968,89.43716628117183,98.2689874175937,88.92648847228729,-3.8867750232915617,-2.3075956182201938,-3.2775857555094756,,,,,,,,,,,,,0.2933333333333333,,,,,,,,,,,
param4val19,,param4val19,value,20.0,23.9758,1.19879,5395.6,225.04358561549566,0.38752151664093665,1.4894994365549716,0.8719607767289244,1.8799152348934762,0.9339941232792871,1.8633762460047427,0.3694325927951784,1.5011217448254255,0.8582889904202677,1.9471464452448686,0.922591832828046,1.920407313246312,1,72.396497211544,-10.601466420769796,-22.504358561549566,86.5124883574596,92.82929780536666,37.84770547180575,-3.827061680138345,-3.783783559251055,-2.990621181380397,,,,,,,,,,,,,2.4066666666666667,,,,,,,,,,,
param4val26,,param4val26,value,20.0,23.4876,1.17438,5542.65,235.9819649517192,0.11785207898085322,1.6482727902966128,0.8618417420543962,1.9956785157894792,0.93720496869759,1.7910314310795052,0.11298459699817268,1.6491375473896097,0.8461959852761985,2.0791941627744825,0.9264097498033269,1.8726318501173966,1,63.37481869684229,-11.035946297447087,-23.59819649517192,85.40188636652974,93.18073592504584,11.541833798951295,-4.0748726785639615,-3.663663281196902,-3.2974103376862223,,,,,,,,,,,,,4.693333333333333,,,,,,,,,,,
param4val25,,param4val25,value,20.0,23.5877,1.1793850000000001,5517.97,233.93421147462448,0.1505272787085438,1.6267930970229885,0.8615987461193668,1.9902533032494982,0.9303949790170686,1.8568233816765825,0.14422438048977418,1.6238186426486974,0.8486816496464203,2.0722128483448676,0.9233633029001981,1.9082427796918868,1,64.31317228135619,-11.078144052634523,-23.393421147462448,85.51401978828936,92.68791409586333,14.7375829599159,-4.062466151594366,-3.7650661613684693,-3.250611739671686,,,,,,,,,,,,,4.366666666666667,,,,,,,,,,,
param4val16,,param4val16,value,20.0,24.5463,1.227315,5413.62,220.54729225993327,0.6025112248618145,1.3847436127940707,0.8782143836858562,1.9184709548967709,0.9460003686065033,1.7000687643894437,0.5858290743339346,1.4008908455190252,0.868120296449159,1.9489567622036528,0.9360895265334378,1.76860623341748,1,80.27941457451176,-10.121737173220442,-22.054729225993327,87.31673400675076,94.10449475699704,59.417014959787466,-3.8674277171004237,-3.4686749978069233,-2.785634458313096,,,,,,,,,,,,,1.4266666666666667,,,,,,,,,,,
param4val27,,param4val27,value,20.0,23.404,1.1702,5559.8,237.5576824474449,0.09507910143874898,1.6681120010721493,0.8542743577583317,2.065817516383817,0.9274324093786347,1.8935188031054069,0.09324446387035694,1.6667425817428085,0.8450370725994337,2.105421978520502,0.9259982741046472,1.87576994977203,1,62.35109465250255,-11.275382830596714,-23.75576824474449,84.96557151788828,92.6715341741641,9.416178265455297,-4.171239494904319,-3.769288752877437,-3.334854582814958,,,,,,,,,,,,,5.020000000000001,,,,,,,,,,,
param5val14,,param5val14,value,20.0,24.337,1.21685,6191.9,254.42330607716644,0.09532414081362386,1.785054869631595,0.8350100064573135,2.305579610290455,0.962349137907835,1.6114161551471655,0.08813539913638312,1.788133280125162,0.831535326496991,2.2912382799721067,0.9600125270032677,1.6264795595924297,1,62.8727756302569,-11.407901754758914,-25.442330607716645,83.32726664771522,96.11808324555513,9.17297699750035,-4.596817890262562,-3.2378957147395955,-3.5731881497567572,,,,,,,,,,,,,,0.6626666666666666,,,,,,,,,,
param5val2,,param5val2,value,6.906000000000001,6.45697,0.934979727772951,2517.15,389.83455088067626,0.10712629850773797,2.425832442498378,0.9251237470260257,3.6989635949068846,0.5700372514172388,4.1993959131614,0.11540007197757694,2.862464271302987,0.8898638505722224,3.153045757536716,0.8637164549816154,2.3961150461731484,-1000,57.85446124137363,-18.73581702557951,-38.98345508806763,90.74937987991241,71.68768531994272,11.126318524265747,-6.8520093524436,-6.595510959334549,-5.2882967138013655,,,,,,,,,,,,,,0.09466666666666666,,,,,,,,,,
param5val7,,param5val7,value,20.0,21.4985,1.074925,8123.95,377.8845035700165,0.20779495493832617,2.2650873311697635,0.942501050551303,3.5428643995461275,0.6776544871845216,3.0582098745290818,0.2645687077714027,2.9478778766172504,0.7069831886258113,3.4471894275493185,0.9278785926744758,1.7555966559211331,1,62.12301636243068,-17.016825565332674,-37.78845035700165,82.47421195885572,80.27665399294987,23.618183135486444,-6.990053827095446,-4.813806530450215,-5.212965207787014,,,,,,,,,,,,,,0.3313333333333333,,,,,,,,,,
param5val28,,param5val28,value,4.561,3.54,0.7761455821091866,1026.79,290.05367231638417,0.7671462642813335,2.35840472458645,0.9634171488792223,2.4176912726521462,0.18004987564456515,4.6291054516831505,0.7288125302153302,2.27776144183734,0.6893047001542418,2.812505764814502,0.8710010940554743,2.4456408153483387,-1000,69.99552688716945,-16.941109470921926,-29.005367231638417,82.6360924516732,52.55254848500197,74.79793972483318,-5.230197037466649,-7.07474626703149,-4.63616616642379,,,,,,,,,,,,,,1.828,,,,,,,,,,
param5val18,,param5val18,value,20.0,25.9674,1.29837,5413.52,208.4737016412887,0.7462439863035236,1.9854926704129205,0.9211551471271878,1.7278071549786305,0.9711372851746026,1.5854612805938832,0.7454948923157517,2.011406418756408,0.895844608870269,1.7816665992353955,0.966737559710451,1.6188119810218904,1,87.44355799169642,-10.710646104999128,-20.84737016412887,90.84998779987284,96.89374224425269,74.58694393096377,-3.509473754214026,-3.2042732616157736,-3.9968990891693283,,,,,,,,,,,,,,0.968,,,,,,,,,,
param5val0,,param5val0,value,9.606,8.63231,0.8986373100145743,3726.1,431.64575878299087,0.34129270415519075,2.7211314798674033,0.9226454763549242,3.79782999823414,0.6014880061514015,4.075972250718,0.18541382677100923,3.1766055749838373,0.5998174172892589,3.488576422305269,0.8839267725535122,2.0380735946120474,-1000,58.90973672125494,-19.2981893207207,-43.16457587829909,76.12314468220916,74.27073893524569,26.33532654631,-7.286406420539409,-6.114045845330048,-5.897737054851241,,,,,,,,,,,,,,0.0,,,,,,,,,,
param5val9,,param5val9,value,5.249,4.07753,0.776820346732711,1513.27,371.1241854750302,0.29914094500569866,1.9913574449860214,0.8798478540620558,4.0541004559200955,0.7446156181041131,3.1939809699175403,0.543416202819189,1.8635351062479835,0.7284247044216562,2.6905010379283114,0.942748057787537,2.020251365489891,-1000,68.9698897033375,-15.813726380489843,-37.11241854750302,80.4136279241856,84.3681837945825,42.12785739124438,-6.744601493848407,-5.214232335407431,-3.8548925512340046,,,,,,,,,,,,,,0.426,,,,,,,,,,
param5val3,,param5val3,value,15.016,16.8296,1.1207778369738945,6546.44,388.9836953938299,0.3342926653048248,2.7499475753910887,0.918435884491533,3.7457104089701456,0.7424340650672546,3.315130871816189,0.24508843071845646,3.0097347309984657,0.8453558073063616,3.3266244555967712,0.8860107725980969,2.16955227636393,-1000,66.19362709144212,-18.31670031913659,-38.89836953938299,88.18958458989474,81.42224188326757,28.969054801164063,-7.072334864566917,-5.484683148180119,-5.759682306389554,,,,,,,,,,,,,,0.142,,,,,,,,,,
param5val30,,param5val30,value,4.561,3.54,0.7761455821091866,1026.79,290.05367231638417,0.7671462642813335,2.35840472458645,0.9634171488792223,2.4176912726521462,0.18004987564456515,4.6291054516831505,0.7288125302153302,2.27776144183734,0.6893047001542418,2.812505764814502,0.8710010940554743,2.4456408153483387,-1000,69.99552688716945,-16.941109470921926,-29.005367231638417,82.6360924516732,52.55254848500197,74.79793972483318,-5.230197037466649,-7.07474626703149,-4.63616616642379,,,,,,,,,,,,,,2.0,,,,,,,,,,
param5val20,,param5val20,value,4.561,3.54,0.7761455821091866,1026.79,290.05367231638417,0.7671462642813335,2.35840472458645,0.9634171488792223,2.4176912726521462,0.18004987564456515,4.6291054516831505,0.7288125302153302,2.27776144183734,0.6893047001542418,2.812505764814502,0.8710010940554743,2.4456408153483387,-1000,69.99552688716945,-16.941109470921926,-29.005367231638417,82.6360924516732,52.55254848500197,74.79793972483318,-5.230197037466649,-7.07474626703149,-4.63616616642379,,,,,,,,,,,,,,1.14,,,,,,,,,,
param5val21,,param5val21,value,4.561,3.54,0.7761455821091866,1026.79,290.05367231638417,0.7671462642813335,2.35840472458645,0.9634171488792223,2.4176912726521462,0.18004987564456515,4.6291054516831505,0.7288125302153302,2.27776144183734,0.6893047001542418,2.812505764814502,0.8710010940554743,2.4456408153483387,-1000,69.99552688716945,-16.941109470921926,-29.005367231638417,82.6360924516732,52.55254848500197,74.79793972483318,-5.230197037466649,-7.07474626703149,-4.63616616642379,,,,,,,,,,,,,,1.226,,,,,,,,,,
param5val10,,param5val10,value,5.521,4.04089,0.7319126969751857,1727.63,427.5370029869658,0.3201246305859295,1.9159106258619647,0.9634171488792223,2.4176912726521462,0.7446156181041131,3.1939809699175403,0.22759446232128996,2.7249989419794196,0.7243256875107155,2.6917842877810756,0.8342640378732832,2.337622323696022,-1000,63.57235975457589,-15.281988421888169,-42.75370029869658,84.38714181949689,78.94398279886981,27.38595464536097,-5.109475560433221,-5.531603293613562,-4.640909567841384,,,,,,,,,,,,,,0.4733333333333333,,,,,,,,,,
param5val6,,param5val6,value,6.851,6.11814,0.8930287549262882,2320.83,379.33587658994395,0.2846168281110231,2.3221830666649046,0.9134139948341523,3.9068122594329884,0.7446156181041131,3.1939809699175403,0.23298363335061764,3.086097461697315,0.8599700060001362,3.444937789809339,0.9437033728948868,1.823829237384039,-1000,66.32172422158216,-17.777840784906125,-37.9335876589944,88.66920004171442,84.41594954995,25.880023073082036,-7.351750049242328,-5.017810207301579,-5.408280528362219,,,,,,,,,,,,,,0.284,,,,,,,,,,
param5val24,,param5val24,value,4.561,3.54,0.7761455821091866,1026.79,290.05367231638417,0.7671462642813335,2.35840472458645,0.9634171488792223,2.4176912726521462,0.18004987564456515,4.6291054516831505,0.7288125302153302,2.27776144183734,0.6893047001542418,2.812505764814502,0.8710010940554743,2.4456408153483387,-1000,69.99552688716945,-16.941109470921926,-29.005367231638417,82.6360924516732,52.55254848500197,74.79793972483318,-5.230197037466649,-7.07474626703149,-4.63616616642379,,,,,,,,,,,,,,1.484,,,,,,,,,,
param5val12,,param5val12,value,5.255,4.17845,0.7951379638439581,1480.14,354.23183237803494,0.3314140053555915,1.7907144017691399,0.954977433779312,2.0820977272853285,0.7446156181041131,3.1939809699175403,-0.10507730848313003,2.426140377605929,0.7161347944059634,2.7147344313619675,0.8408269701117381,2.7254021853374133,-1000,58.04819188789315,-14.933070093277317,-35.42318323780349,83.55561140926378,79.27212941079256,11.316834843623075,-4.796832158647296,-5.919383155254954,-4.216854779375069,,,,,,,,,,,,,,0.568,,,,,,,,,,
param5val23,,param5val23,value,4.561,3.54,0.7761455821091866,1026.79,290.05367231638417,0.7671462642813335,2.35840472458645,0.9634171488792223,2.4176912726521462,0.18004987564456515,4.6291054516831505,0.7288125302153302,2.27776144183734,0.6893047001542418,2.812505764814502,0.8710010940554743,2.4456408153483387,-1000,69.99552688716945,-16.941109470921926,-29.005367231638417,82.6360924516732,52.55254848500197,74.79793972483318,-5.230197037466649,-7.07474626703149,-4.63616616642379,,,,,,,,,,,,,,1.398,,,,,,,,,,
param5val17,,param5val17,value,20.0,26.0845,1.304225,5541.81,212.45605627863293,0.6641078285283204,1.6753331741935271,0.906573508446758,1.850013584198614,0.9805604222685297,1.1951989666906604,0.6610324960557258,1.6644727766748808,0.889393959138735,2.047066683776956,0.9802009662995909,1.1651650771463826,1,84.697819678961,-9.597250262681023,-21.24560562786329,89.79837337927465,98.03806942840603,66.2570162292023,-3.89708026797557,-2.360364043837043,-3.339805950868408,,,,,,,,,,,,,,0.882,,,,,,,,,,
param5val13,,param5val13,value,20.0,25.329,1.26645,6298.24,248.65727032255515,0.12010115614666377,1.9467783595783017,0.8768976352785944,2.142541174602074,0.9626887963646887,1.6416462561149672,0.041479592504948315,2.019847221573779,0.8360470564472704,2.1496766410240067,0.9495893098584649,1.6827166766157613,1,63.113392443343834,-11.58320632950889,-24.865727032255514,85.64723458629324,95.61390531115768,8.079037432580606,-4.292217815626081,-3.3243629327307285,-3.9666255811520807,,,,,,,,,,,,,,0.6153333333333333,,,,,,,,,,
