left_gas,left_glu,left_hab,left_had,left_ham,left_hf,left_sol,left_ta,left_vas,right_gas,right_glu,right_hab,right_had,right_ham,right_hf,right_sol,right_ta,right_vas
0.17822,0.0145524,0.01,0.01,0.26046,0.516117,0.318843,0.352767,0.392343,0.342082,0.205854,0.01,0.01,0.217082,0.639714,0.578048,0.0134939,0.543895
0.169583,0.0141171,0.01,0.01,0.246587,0.529337,0.363218,0.33596,0.355784,0.331868,0.187127,0.01,0.01,0.197282,0.674164,0.563545,0.0173523,0.516783
0.161834,0.0137234,0.01,0.01,0.233479,0.541854,0.408971,0.317651,0.322721,0.323097,0.170191,0.01,0.01,0.179374,0.70532,0.546666,0.0230118,0.492229
0.155621,0.0133674,0.01,0.01,0.221118,0.553681,0.455099,0.298095,0.292819,0.316041,0.154873,0.01,0.01,0.163179,0.733496,0.527903,0.0303817,0.471658
0.151666,0.0130454,0.01,0.01,0.209484,0.564833,0.500116,0.277702,0.265777,0.310771,0.141021,0.01,0.01,0.148532,0.758979,0.507774,0.0393501,0.455487
0.150811,0.0127542,0.01,0.01,0.198551,0.575328,0.542953,0.256897,0.24132,0.307034,0.128493,0.01,0.01,0.135286,0.782025,0.486725,0.0498078,0.444181
0.154331,0.0124909,0.01,0.01,0.188296,0.585189,0.583447,0.23599,0.219202,0.304335,0.117163,0.01,0.01,0.123306,0.802867,0.465129,0.0616515,0.438329
0.163287,0.0122527,0.01,0.01,0.178688,0.594439,0.620751,0.215401,0.199198,0.30236,0.106916,0.01,0.01,0.112472,0.821717,0.443293,0.0747839,0.438882
0.178386,0.0120373,0.01,0.01,0.169701,0.603104,0.653607,0.195761,0.181107,0.301023,0.0976493,0.01,0.01,0.102674,0.838764,0.421472,0.0891137,0.44769
0.201257,0.0118425,0.01,0.01,0.161303,0.611209,0.682235,0.177999,0.164747,0.300348,0.0892685,0.01,0.01,0.0938128,0.854181,0.399871,0.104555,0.467522
0.233194,0.0116663,0.01,0.01,0.153467,0.618781,0.706979,0.161935,0.14995,0.300421,0.081689,0.01,0.01,0.0857988,0.868124,0.37868,0.12088,0.500974
0.273413,0.011507,0.01,0.01,0.146162,0.625847,0.726874,0.147407,0.136568,0.301224,0.0748342,0.01,0.01,0.0785511,0.865565,0.358196,0.137676,0.548687
0.321787,0.0113629,0.01,0.01,0.13936,0.632433,0.741827,0.134269,0.124466,0.302704,0.0686349,0.01,0.01,0.0719964,0.867736,0.338834,0.154423,0.59184
0.379674,0.0112326,0.01,0.01,0.133031,0.638566,0.752937,0.122386,0.113521,0.304784,0.0630284,0.01,0.01,0.0660684,0.880383,0.321094,0.170604,0.630868
0.438988,0.0111147,0.01,0.01,0.127148,0.644272,0.760429,0.11164,0.103623,0.307283,0.0579579,0.01,0.01,0.0607073,0.873547,0.305497,0.185759,0.666163
0.492631,0.0110081,0.01,0.01,0.121686,0.649575,0.76362,0.101922,0.0946706,0.309875,0.0533723,0.01,0.01,0.0558587,0.826673,0.292511,0.199503,0.698084
0.541144,0.0109117,0.01,0.01,0.116616,0.6545,0.763487,0.0931322,0.0865746,0.31213,0.0492251,0.01,0.01,0.0514738,0.764868,0.282467,0.211539,0.726953
0.585019,0.0108246,0.01,0.01,0.111916,0.659069,0.760748,0.0851833,0.0792527,0.31349,0.0454745,0.01,0.01,0.0475082,0.71587,0.275497,0.221693,0.753061
0.624699,0.0107457,0.01,0.01,0.107561,0.663306,0.754612,0.0779944,0.0726309,0.313255,0.0420825,0.01,0.01,0.0439217,0.671215,0.271399,0.229988,0.776673
0.660584,0.0106744,0.01,0.01,0.103529,0.667231,0.746199,0.0714929,0.0666422,0.310859,0.0399953,0.01,0.01,0.0446557,0.609257,0.269536,0.236678,0.798027
0.693039,0.0106099,0.01,0.01,0.0997974,0.670866,0.736733,0.0656131,0.0612262,0.30626,0.0595209,0.01,0.01,0.0667794,0.551957,0.268897,0.242196,0.815057
0.72239,0.0105516,0.01,0.01,0.0963469,0.674229,0.725293,0.0602955,0.0563281,0.299872,0.0889045,0.01,0.01,0.0985789,0.500136,0.268442,0.247136,0.821809
0.748934,0.0104989,0.01,0.01,0.093158,0.677339,0.712646,0.0554864,0.0518983,0.292089,0.120499,0.01,0.01,0.132433,0.45327,0.267484,0.251939,0.82013
0.772941,0.0104512,0.01,0.01,0.0902124,0.680213,0.700473,0.051137,0.047892,0.283245,0.153416,0.01,0.01,0.167474,0.410886,0.265789,0.256803,0.811606
0.794651,0.010408,0.01,0.01,0.0874932,0.682867,0.68757,0.0472036,0.0442689,0.273622,0.189496,0.01,0.01,0.205563,0.372554,0.263406,0.261726,0.797592
0.814286,0.010369,0.01,0.01,0.084984,0.685318,0.673986,0.0436463,0.0409922,0.263457,0.229027,0.01,0.01,0.247003,0.337887,0.260431,0.266665,0.779242
0.832044,0.0103337,0.01,0.01,0.08267,0.687579,0.661771,0.0404291,0.0380288,0.252948,0.269793,0.01,0.01,0.289591,0.306535,0.257145,0.271525,0.75754
0.848104,0.0103018,0.01,0.01,0.0805368,0.689664,0.650138,0.0375195,0.0353487,0.242667,0.313339,0.01,0.01,0.334884,0.278181,0.254099,0.276108,0.733316
0.862628,0.010273,0.01,0.01,0.093338,0.67682,0.638212,0.0348882,0.0329249,0.233965,0.368085,0.01,0.01,0.391323,0.252538,0.25167,0.280232,0.707271
0.875763,0.0102469,0.01,0.01,0.129632,0.640486,0.628132,0.0325084,0.0307329,0.227977,0.428508,0.01,0.01,0.449524,0.229347,0.249658,0.283889,0.679993
0.887642,0.0102233,0.01,0.01,0.172532,0.597552,0.620031,0.0303562,0.0287505,0.225081,0.482544,0.01,0.01,0.502159,0.208374,0.247482,0.287217,0.651973
0.898386,0.0102019,0.01,0.01,0.195544,0.574507,0.612281,0.0284098,0.0269576,0.225431,0.516807,0.01,0.01,0.53863,0.189406,0.244547,0.290387,0.623615
0.908102,0.0101826,0.01,0.01,0.18411,0.585913,0.606114,0.0266495,0.0253361,0.228879,0.529037,0.01,0.01,0.552928,0.172251,0.24037,0.293756,0.595255
0.916889,0.0101651,0.01,0.01,0.167462,0.613266,0.60247,0.0250575,0.0238697,0.23447,0.529287,0.01,0.01,0.5551,0.156737,0.234929,0.297571,0.567169
0.924836,0.0101494,0.01,0.01,0.159316,0.620363,0.599413,0.0236177,0.0225435,0.240291,0.528366,0.01,0.01,0.555966,0.142706,0.228444,0.301999,0.540062
0.925655,0.0101351,0.01,0.01,0.20068,0.578049,0.597234,0.0223156,0.0213441,0.245721,0.532556,0.01,0.01,0.561821,0.130017,0.221171,0.307159,0.51506
0.920884,0.0579049,0.01,0.01,0.277109,0.523733,0.597614,0.021138,0.0202594,0.250438,0.541982,0.01,0.01,0.572804,0.118542,0.213327,0.313109,0.493383
0.911017,0.147986,0.01,0.01,0.34623,0.474611,0.598979,0.020073,0.0192784,0.254345,0.554494,0.01,0.01,0.586775,0.108163,0.205093,0.319708,0.476164
0.896644,0.229454,0.01,0.01,0.408742,0.430186,0.600304,0.0191099,0.0183913,0.257509,0.566961,0.01,0.01,0.600608,0.0987769,0.19662,0.326783,0.466219
0.879362,0.303132,0.01,0.01,0.465277,0.390009,0.603396,0.0182388,0.0175889,0.260117,0.571791,0.01,0.01,0.606666,0.0902882,0.188036,0.334183,0.470169
0.859463,0.369765,0.01,0.01,0.516406,0.353673,0.607728,0.017451,0.0168633,0.262447,0.570359,0.01,0.01,0.606337,0.0826112,0.179488,0.341764,0.498263
0.836806,0.430027,0.01,0.01,0.562647,0.320812,0.611576,0.0167386,0.016207,0.264827,0.563843,0.01,0.01,0.600812,0.0756683,0.171165,0.349386,0.546238
0.811914,0.42772,0.01,0.01,0.604465,0.291093,0.615384,0.0160942,0.0156135,0.267434,0.553251,0.01,0.01,0.591111,0.0693892,0.163276,0.356907,0.589626
0.785021,0.389121,0.01,0.01,0.623193,0.264215,0.620496,0.0155115,0.0150768,0.270209,0.539444,0.01,0.01,0.578103,0.0637106,0.156052,0.364182,0.628865
0.756283,0.375694,0.01,0.01,0.659223,0.239908,0.627651,0.0149845,0.0145913,0.272899,0.523151,0.01,0.01,0.562529,0.0585749,0.149667,0.371083,0.664352
0.726003,0.388697,0.01,0.01,0.691807,0.217924,0.635623,0.0145079,0.0141523,0.274915,0.504991,0.01,0.01,0.545015,0.0539302,0.144061,0.377554,0.696446
0.694698,0.392665,0.01,0.01,0.721276,0.198043,0.641643,0.0140769,0.0137553,0.27554,0.485484,0.01,0.01,0.526088,0.0497297,0.138987,0.383613,0.725471
0.662859,0.356076,0.01,0.01,0.722902,0.182116,0.64377,0.0136871,0.0133962,0.274185,0.465068,0.01,0.01,0.506194,0.0459308,0.134126,0.389324,0.751721
0.63089,0.322985,0.01,0.01,0.663938,0.228145,0.643175,0.0133345,0.0130715,0.270744,0.444108,0.01,0.01,0.485702,0.0424952,0.129147,0.394781,0.775461
0.59912,0.293058,0.01,0.01,0.60141,0.301948,0.640519,0.0130157,0.0127778,0.265639,0.422904,0.01,0.01,0.464919,0.0393881,0.124496,0.399888,0.796931
0.567816,0.265992,0.01,0.01,0.54486,0.368695,0.636915,0.0127273,0.0125122,0.259227,0.401705,0.01,0.01,0.444098,0.0365781,0.122356,0.404005,0.816348
0.537191,0.241515,0.01,0.01,0.493718,0.429059,0.633685,0.0124665,0.012272,0.251814,0.380713,0.01,0.01,0.423445,0.0340367,0.121689,0.407289,0.833908
0.507579,0.219378,0.01,0.01,0.447466,0.483651,0.631476,0.0122307,0.0120547,0.243656,0.36009,0.01,0.01,0.403127,0.0317384,0.122524,0.409663,0.84979
0.479373,0.199358,0.01,0.01,0.405636,0.533023,0.630054,0.0120174,0.0118583,0.23497,0.339965,0.01,0.01,0.383276,0.0296598,0.127606,0.410337,0.864153
0.452939,0.181252,0.01,0.01,0.367806,0.577675,0.628805,0.0118245,0.0116806,0.225937,0.320436,0.01,0.01,0.363994,0.02778,0.139472,0.408593,0.877142
0.428726,0.164877,0.01,0.01,0.333594,0.618056,0.627087,0.01165,0.0115199,0.216708,0.301581,0.01,0.01,0.34536,0.0260799,0.158085,0.404323,0.888889
0.407333,0.150068,0.01,0.01,0.302652,0.654577,0.624299,0.0114923,0.0113746,0.207408,0.283454,0.01,0.01,0.327431,0.0245424,0.182209,0.397722,0.899514
0.389282,0.136675,0.01,0.01,0.27467,0.687606,0.619768,0.0113496,0.0112431,0.198139,0.266093,0.01,0.01,0.310248,0.0231519,0.211267,0.38886,0.909122
0.374368,0.124563,0.01,0.01,0.249362,0.717476,0.612736,0.0112205,0.0111243,0.188984,0.249521,0.01,0.01,0.293837,0.0218943,0.24532,0.377687,0.917811
0.36172,0.113608,0.01,0.01,0.226475,0.744491,0.602697,0.0116212,0.0110168,0.180009,0.23375,0.01,0.01,0.27821,0.020757,0.283971,0.364276,0.92567
0.350621,0.103701,0.01,0.01,0.205776,0.768922,0.589604,0.0139563,0.0109195,0.171311,0.218782,0.01,0.01,0.263371,0.0197284,0.325968,0.348902,0.932777
0.340878,0.0947419,0.01,0.01,0.187056,0.791017,0.573774,0.0182012,0.0108316,0.163138,0.20461,0.01,0.01,0.249315,0.0187982,0.36997,0.331875,0.939205
0.332693,0.0866391,0.01,0.01,0.170127,0.811,0.555676,0.0242771,0.0107521,0.155957,0.191222,0.01,0.01,0.236032,0.0179569,0.415038,0.313424,0.945018
0.326304,0.079311,0.01,0.01,0.154816,0.829071,0.535824,0.032077,0.0112834,0.150461,0.178601,0.01,0.01,0.223504,0.0171961,0.460015,0.293844,0.950275
0.321662,0.0726836,0.01,0.01,0.140969,0.845415,0.514732,0.0414799,0.0128381,0.147357,0.166723,0.01,0.01,0.211711,0.016508,0.503433,0.273565,0.95503
0.318369,0.06669,0.01,0.01,0.128446,0.860196,0.492833,0.0523714,0.0156696,0.147598,0.155565,0.01,0.01,0.200628,0.0158858,0.544602,0.252967,0.95933
0.315962,0.0612694,0.01,0.01,0.11712,0.873564,0.470487,0.0646444,0.0201792,0.152495,0.145099,0.01,0.01,0.19023,0.015323,0.583325,0.232354,0.963219
0.314228,0.0563671,0.01,0.01,0.106878,0.885654,0.44799,0.0781982,0.0271391,0.162895,0.135296,0.01,0.01,0.180488,0.014814,0.618402,0.212215,0.966736
0.31313,0.0519336,0.01,0.01,0.0976144,0.896587,0.425585,0.092939,0.0380283,0.179723,0.126127,0.01,0.01,0.171374,0.0143537,0.649012,0.192915,0.969916
0.312724,0.047924,0.01,0.01,0.0892369,0.906475,0.403471,0.108778,0.054901,0.20476,0.117561,0.01,0.01,0.162858,0.0139374,0.675696,0.175425,0.969833
0.313038,0.0442978,0.01,0.01,0.0816604,0.915418,0.381899,0.125353,0.0793849,0.238591,0.109569,0.01,0.01,0.15491,0.0135609,0.698318,0.159607,0.961176
0.314012,0.0410183,0.01,0.01,0.0748084,0.923505,0.361236,0.142183,0.111381,0.280294,0.10212,0.01,0.01,0.1475,0.0132204,0.715942,0.145302,0.945624
0.315577,0.0380524,0.01,0.01,0.0686115,0.93082,0.341948,0.158733,0.148641,0.330518,0.0951833,0.01,0.01,0.140599,0.0129125,0.729043,0.132365,0.924607
0.317613,0.0353701,0.01,0.01,0.0630072,0.937435,0.324549,0.174508,0.187767,0.39014,0.088731,0.01,0.01,0.134179,0.012634,0.738667,0.120665,0.899343
0.319872,0.0329442,0.01,0.01,0.0579388,0.943417,0.309542,0.189081,0.225505,0.448454,0.0827343,0.01,0.01,0.128211,0.0123822,0.744475,0.110083,0.870864
0.321979,0.0307504,0.01,0.01,0.053355,0.943362,0.29733,0.202107,0.258813,0.501192,0.0771657,0.01,0.01,0.122668,0.0121544,0.746152,0.100513,0.840172
0.323472,0.0287663,0.01,0.01,0.0492095,0.936701,0.288154,0.213345,0.285179,0.548887,0.071999,0.01,0.01,0.117525,0.0119484,0.745105,0.0918586,0.808155
0.323745,0.0269719,0.01,0.01,0.0454603,0.939023,0.282006,0.222705,0.304633,0.592021,0.0672087,0.01,0.01,0.112755,0.0117621,0.741241,0.0840315,0.775595
0.32213,0.025349,0.01,0.01,0.0420697,0.929476,0.278501,0.230325,0.318239,0.631031,0.0627706,0.01,0.01,0.108336,0.0115936,0.734209,0.0769527,0.74357
0.318267,0.0238814,0.01,0.01,0.0543595,0.89789,0.27682,0.236524,0.326955,0.666311,0.0586615,0.01,0.01,0.104244,0.0114412,0.72562,0.0705509,0.714037
0.312364,0.0225541,0.01,0.01,0.0815692,0.85323,0.275897,0.241846,0.331606,0.698218,0.0548597,0.01,0.01,0.100457,0.011322,0.715912,0.0647611,0.687949
0.304857,0.0213537,0.01,0.01,0.113905,0.805113,0.274827,0.246824,0.332906,0.727074,0.0513442,0.01,0.01,0.0969548,0.0112915,0.704237,0.059525,0.664704
0.296115,0.0202681,0.01,0.01,0.147266,0.757478,0.273137,0.251793,0.331464,0.75317,0.0480954,0.01,0.01,0.0937181,0.0113334,0.692168,0.0547895,0.644076
0.286452,0.0192863,0.01,0.01,0.182579,0.709258,0.270761,0.256841,0.327806,0.776772,0.0450947,0.01,0.01,0.0907284,0.0114338,0.680467,0.0505068,0.626216
0.276132,0.0183983,0.01,0.01,0.221157,0.659006,0.267783,0.261923,0.322377,0.798116,0.0423247,0.01,0.01,0.0879682,0.011581,0.667713,0.0466336,0.611646
0.265375,0.0175953,0.01,0.01,0.262223,0.607382,0.264325,0.266989,0.31556,0.81742,0.0397689,0.01,0.01,0.0854213,0.0117648,0.654973,0.0431308,0.599999
0.254453,0.0168691,0.01,0.01,0.304336,0.555722,0.260802,0.271899,0.307678,0.834878,0.037412,0.01,0.01,0.0830722,0.0119767,0.643757,0.0399629,0.590591
0.244444,0.0253745,0.01,0.01,0.355514,0.503541,0.257734,0.276444,0.296163,0.850667,0.0461217,0.01,0.01,0.0918056,0.0117877,0.632548,0.0370979,0.582995
0.236747,0.0485506,0.01,0.01,0.417138,0.456349,0.255232,0.28052,0.278499,0.864945,0.0822428,0.01,0.01,0.128013,0.0116168,0.621512,0.0345069,0.576974
0.232074,0.0743224,0.01,0.01,0.47287,0.41367,0.252871,0.2842,0.253926,0.877859,0.135757,0.01,0.01,0.181713,0.0114622,0.612822,0.0321636,0.572445
0.230617,0.0881907,0.01,0.01,0.519132,0.375072,0.25005,0.287642,0.230602,0.889538,0.178425,0.01,0.01,0.224662,0.0113224,0.605503,0.0300443,0.569314
0.232398,0.0820919,0.01,0.01,0.542409,0.340165,0.246219,0.291059,0.209509,0.9001,0.185599,0.01,0.01,0.232187,0.0111959,0.598582,0.0281277,0.567479
0.237042,0.0751986,0.01,0.01,0.549039,0.322747,0.241124,0.294776,0.190432,0.909652,0.168809,0.01,0.01,0.210942,0.0170914,0.593858,0.0263944,0.569313
0.242786,0.0689645,0.01,0.01,0.550003,0.312027,0.234866,0.299016,0.17318,0.918291,0.153624,0.01,0.01,0.192622,0.0207625,0.591105,0.0248268,0.579233
0.248359,0.0633264,0.01,0.01,0.553876,0.29933,0.227718,0.303916,0.157577,0.920978,0.173867,0.01,0.01,0.214168,0.0197334,0.588617,0.0234091,0.600056
0.253375,0.0582274,0.01,0.01,0.562751,0.282475,0.219912,0.309581,0.143466,0.917262,0.250663,0.01,0.01,0.289308,0.0188027,0.587644,0.0221269,0.63044
0.257618,0.053616,0.01,0.01,0.575118,0.262891,0.211646,0.315996,0.130704,0.908714,0.322313,0.01,0.01,0.357263,0.017961,0.588965,0.0209674,0.665777
0.261082,0.0494456,0.01,0.01,0.588423,0.243059,0.203084,0.322984,0.119163,0.895496,0.387112,0.01,0.01,0.41872,0.0171998,0.590504,0.0199187,0.697734
0.263898,0.0456739,0.01,0.01,0.594167,0.231412,0.194364,0.330377,0.108725,0.878579,0.445715,0.01,0.01,0.474301,0.0165114,0.592401,0.0189703,0.726636
0.266304,0.0422628,0.01,0.01,0.593702,0.226539,0.185615,0.338028,0.0992849,0.859316,0.498715,0.01,0.01,0.524567,0.0158888,0.596295,0.0181126,0.752775
0.26861,0.0391779,0.01,0.01,0.588187,0.227226,0.177006,0.345792,0.0907476,0.83754,0.546647,0.01,0.01,0.570027,0.0153257,0.600636,0.0173369,0.776414
0.271114,0.036388,0.01,0.01,0.578615,0.232431,0.168742,0.353524,0.0830267,0.813398,0.589996,0.01,0.01,0.61114,0.0148165,0.604488,0.0166353,0.797793
0.273815,0.0338648,0.01,0.01,0.565832,0.241265,0.161044,0.361078,0.076044,0.787187,0.609274,0.01,0.01,0.636187,0.0143559,0.608799,0.0160009,0.817127
0.276568,0.0315829,0.01,0.01,0.550558,0.252968,0.154148,0.368305,0.0697291,0.759064,0.628199,0.01,0.01,0.660484,0.0139394,0.614674,0.0154271,0.834613
0.278866,0.0295192,0.01,0.01,0.533402,0.266894,0.148089,0.375115,0.0640179,0.729294,0.663749,0.01,0.01,0.692947,0.0135628,0.621722,0.0149082,0.850427
0.280012,0.0276528,0.01,0.01,0.514879,0.282497,0.142683,0.381497,0.0763037,0.698374,0.695901,0.01,0.01,0.722307,0.0132221,0.62769,0.0144389,0.861606
0.279331,0.0259649,0.01,0.01,0.49542,0.299314,0.137618,0.3875,0.114205,0.666812,0.711597,0.01,0.01,0.743678,0.012914,0.629806,0.0140144,0.863542
0.276454,0.0244384,0.01,0.01,0.475385,0.31696,0.13252,0.393218,0.170423,0.635031,0.668347,0.01,0.01,0.705488,0.0126354,0.629145,0.0136306,0.857578
0.271753,0.0230578,0.01,0.01,0.455072,0.335112,0.127475,0.398644,0.23956,0.603374,0.605397,0.01,0.01,0.638987,0.0398076,0.626338,0.0132834,0.845208
0.265625,0.0218092,0.01,0.01,0.434729,0.353501,0.12441,0.403235,0.312272,0.572122,0.548466,0.01,0.01,0.578844,0.0937331,0.622233,0.0129695,0.827741
0.258381,0.0206801,0.01,0.01,0.414555,0.371908,0.123214,0.406906,0.378031,0.541498,0.496979,0.01,0.01,0.524453,0.155043,0.618097,0.0126855,0.806294
0.250298,0.0196588,0.01,0.01,0.394711,0.390154,0.123297,0.40974,0.437502,0.511713,0.450415,0.01,0.01,0.475262,0.220488,0.614928,0.0124287,0.781811
0.241609,0.0187353,0.01,0.01,0.375326,0.408094,0.126909,0.411057,0.489673,0.483131,0.408304,0.01,0.01,0.430774,0.289488,0.612815,0.0121965,0.755092
0.232511,0.0179,0.01,0.01,0.356499,0.425613,0.13709,0.410023,0.5204,0.456104,0.370219,0.01,0.01,0.390541,0.357425,0.611235,0.0119865,0.726808
0.223166,0.0171447,0.01,0.01,0.338308,0.442622,0.154304,0.406411,0.528565,0.43102,0.335775,0.01,0.01,0.354154,0.418867,0.609528,0.0117965,0.697521
0.21371,0.0164615,0.01,0.01,0.320807,0.459054,0.177366,0.400397,0.516454,0.408405,0.304626,0.01,0.01,0.321247,0.473842,0.607086,0.0116248,0.667697
0.204253,0.0158437,0.01,0.01,0.304035,0.474858,0.205512,0.392091,0.488078,0.388878,0.276454,0.01,0.01,0.291486,0.521392,0.603292,0.0114694,0.637722
0.194887,0.0152849,0.01,0.01,0.288018,0.490001,0.238798,0.38144,0.447337,0.372592,0.250976,0.01,0.01,0.264571,0.564608,0.59739,0.0113289,0.60791
0.185684,0.0147796,0.01,0.01,0.272768,0.504461,0.277029,0.368467,0.405519,0.358916,0.227935,0.01,0.01,0.240229,0.603339,0.588747,0.0115383,0.578516
0.176723,0.0143226,0.01,0.01,0.258287,0.518226,0.319074,0.353421,0.367701,0.347017,0.207096,0.01,0.01,0.218215,0.639293,0.577115,0.0135789,0.549762
0.168187,0.0139092,0.01,0.01,0.244572,0.531294,0.363492,0.336629,0.333498,0.336499,0.18825,0.01,0.01,0.198306,0.673783,0.562685,0.0174706,0.522357
0.160545,0.0135355,0.01,0.01,0.231612,0.54367,0.409306,0.318329,0.302566,0.327439,0.171206,0.01,0.01,0.180301,0.704975,0.545877,0.023159,0.497452
0.154453,0.0131974,0.01,0.01,0.219388,0.555364,0.455508,0.298774,0.274591,0.320107,0.155792,0.01,0.01,0.164017,0.733185,0.527181,0.0305547,0.476476
0.150637,0.0128917,0.01,0.01,0.207882,0.566392,0.500599,0.27838,0.249292,0.314583,0.141852,0.01,0.01,0.14929,0.758697,0.507114,0.0395462,0.459855
0.149954,0.0126152,0.01,0.01,0.19707,0.576771,0.543519,0.25756,0.226411,0.310627,0.129244,0.01,0.01,0.135972,0.78177,0.486121,0.0500247,0.448148
0.153687,0.0123651,0.01,0.01,0.186926,0.586524,0.584102,0.236629,0.205718,0.307753,0.117842,0.01,0.01,0.123926,0.802637,0.464577,0.0618871,0.441944
0.162874,0.012139,0.01,0.01,0.177423,0.595673,0.621485,0.216011,0.187004,0.305649,0.107531,0.01,0.01,0.113033,0.821508,0.442788,0.0750363,0.442205
0.178217,0.0119344,0.01,0.01,0.168532,0.604244,0.654423,0.196313,0.170079,0.304229,0.0982051,0.01,0.01,0.103181,0.838575,0.421011,0.0893811,0.4508
0.201347,0.0117495,0.01,0.01,0.160225,0.612261,0.683147,0.178498,0.154773,0.303519,0.0897711,0.01,0.01,0.0942714,0.85401,0.399449,0.104836,0.470557
0.233536,0.0115822,0.01,0.01,0.152472,0.619753,0.707978,0.162387,0.14093,0.303611,0.0821436,0.01,0.01,0.0862136,0.867969,0.378297,0.121164,0.504153
0.273986,0.0114309,0.01,0.01,0.145245,0.626743,0.727946,0.147816,0.128411,0.304496,0.0752453,0.01,0.01,0.0789262,0.866223,0.357855,0.137953,0.551565
0.322588,0.0112941,0.01,0.01,0.138514,0.63326,0.742983,0.134638,0.117089,0.306118,0.0690067,0.01,0.01,0.0723356,0.868292,0.338548,0.15468,0.594444
0.380691,0.0111704,0.01,0.01,0.132252,0.639328,0.754173,0.122721,0.106849,0.308393,0.0633646,0.01,0.01,0.0663752,0.880885,0.320878,0.170827,0.633222
0.439908,0.0110584,0.01,0.01,0.126431,0.644974,0.761714,0.111942,0.0975885,0.311132,0.058262,0.01,0.01,0.0609847,0.875504,0.305375,0.185934,0.668293
0.493463,0.0109572,0.01,0.01,0.121025,0.650221,0.76496,0.102195,0.0892134,0.314001,0.0536473,0.01,0.01,0.0561097,0.830329,0.292512,0.199616,0.70001
0.541897,0.0108657,0.01,0.01,0.116009,0.655094,0.764878,0.0933794,0.0816392,0.316556,0.0494738,0.01,0.01,0.0517008,0.769676,0.282626,0.211577,0.728694
0.5857,0.0107829,0.01,0.01,0.111357,0.659616,0.762145,0.0854068,0.0747892,0.31822,0.0456994,0.01,0.01,0.0477134,0.721544,0.275849,0.221637,0.754636
0.625314,0.0107081,0.01,0.01,0.107047,0.663809,0.755999,0.0781966,0.0685942,0.318264,0.0422859,0.01,0.01,0.0441073,0.678241,0.271982,0.229818,0.778097
0.661141,0.0106404,0.01,0.01,0.103056,0.667694,0.747584,0.0716758,0.0629915,0.316089,0.0391988,0.01,0.01,0.0429714,0.617463,0.27038,0.236376,0.799315
0.693542,0.0105791,0.01,0.01,0.0993635,0.671291,0.738083,0.0657785,0.0579246,0.311629,0.05733,0.01,0.01,0.0637889,0.559378,0.270016,0.241749,0.818504
0.722845,0.0105238,0.01,0.01,0.0959483,0.67462,0.726583,0.060445,0.0533422,0.305303,0.0858799,0.01,0.01,0.0948339,0.506848,0.269827,0.246539,0.826985
0.749346,0.0104737,0.01,0.01,0.092792,0.677698,0.713909,0.0556216,0.0491979,0.297519,0.117124,0.01,0.01,0.128409,0.45934,0.269098,0.251212,0.826664
0.773313,0.0110561,0.01,0.01,0.0898765,0.614096,0.701696,0.0512594,0.0454498,0.288622,0.149953,0.01,0.01,0.163427,0.416375,0.267581,0.255966,0.819183
0.794988,0.0115702,0.01,0.01,0.0872615,0.556334,0.685236,0.0473142,0.0420602,0.278904,0.186105,0.01,0.01,0.201645,0.377519,0.265316,0.260803,0.805944
0.814591,0.0119816,0.01,0.01,0.0848395,0.504094,0.665477,0.0437463,0.0389947,0.268612,0.263928,0.01,0.01,0.277982,0.342377,0.262407,0.265676,0.788147
0.832319,0.0123054,0.01,0.01,0.0825977,0.45685,0.643222,0.0412042,0.0362223,0.25795,0.33431,0.01,0.01,0.34702,0.310596,0.259133,0.270492,0.766808
0.848353,0.0125549,0.01,0.01,0.080524,0.414123,0.623549,0.0386167,0.0337149,0.247448,0.397962,0.01,0.01,0.409457,0.281854,0.256052,0.275054,0.742792
0.862853,0.0127414,0.01,0.01,0.078607,0.375482,0.605356,0.0361983,0.0314474,0.238494,0.455527,0.01,0.01,0.465923,0.25586,0.253568,0.279172,0.716825
0.875967,0.012875,0.01,0.01,0.0768359,0.340535,0.590538,0.0336933,0.0293966,0.232266,0.507589,0.01,0.01,0.516991,0.232351,0.251509,0.282829,0.68952
0.887826,0.0129642,0.01,0.01,0.0752005,0.30893,0.578894,0.0314278,0.027542,0.229175,0.554672,0.01,0.01,0.563175,0.21109,0.249302,0.286156,0.661386
0.898552,0.0130164,0.01,0.01,0.073691,0.280347,0.568634,0.0293789,0.0258646,0.2294,0.597253,0.01,0.01,0.604943,0.191862,0.24635,0.289325,0.632846
0.904359,0.0130379,0.01,0.01,0.0722987,0.254497,0.560904,0.0275259,0.0243477,0.232809,0.629294,0.01,0.01,0.642718,0.174473,0.242157,0.292686,0.604262
0.905432,0.0130344,0.01,0.01,0.0710149,0.231119,0.556415,0.0258501,0.0229758,0.238468,0.644324,0.01,0.01,0.67688,0.158747,0.23669,0.296487,0.576102
0.900845,0.0130104,0.01,0.01,0.0698317,0.209976,0.553078,0.0243346,0.0217351,0.244415,0.648565,0.01,0.01,0.707776,0.144524,0.230168,0.3009,0.548801
0.891305,0.0129701,0.01,0.01,0.0687418,0.190855,0.551168,0.0229639,0.020613,0.249985,0.646325,0.01,0.01,0.735718,0.131661,0.222848,0.306043,0.522661
0.878427,0.0195571,0.01,0.01,0.0746107,0.173562,0.552241,0.0217244,0.0195982,0.254838,0.640646,0.01,0.01,0.760988,0.120028,0.21495,0.311984,0.493512
