,disc,label,meta_G_GAS,meta_G_SOL,metric_Unnamed: 0,metric_corangles_ankle_l,metric_corangles_ankle_r,metric_corangles_hip_l,metric_corangles_hip_r,metric_corangles_knee_l,metric_corangles_knee_r,metric_energy,metric_maximize_distance,metric_maxtime,metric_minimize_activation,metric_minimize_passive_torques,metric_minimize_periodic_gait,metric_velocity
106,True,107,1.872,3.472,0,0.08159003919763587,0.6613209534966256,0.8702209368509422,0.9167962960778674,0.3963383482801617,0.11927892758403096,0.6467089542434601,25.516324194949174,4000.0,156.1227544032354,18911.08357810852,7.768774586647111,1.2776396864055983
107,False,108,0.897,3.34,0,0.19044208885419067,0.5555795757696883,0.8984643118449653,0.9167962960778674,0.19474041717655352,-0.1272374385722584,0.6467089542434601,10.906360665424144,1699.0,349.9396607823753,67924.98162856715,169.34835721671143,1.287693591984265
108,True,109,1.731,2.412,0,0.5098203751115982,0.5367090975346394,0.9348568236530138,0.9291502553250222,0.32334193241808235,0.3348262843006083,0.6467089542434601,26.24473654402949,4000.0,148.86866950984987,17455.795313549428,23.20234424536898,1.3140584829197857
109,True,110,2.295,2.68,0,0.40802732033205147,0.4228260397218575,0.9349697906577632,0.9507375480236692,0.3437048741569037,0.2342990734865945,0.6467089542434601,26.085431231312704,4000.0,153.80632810827603,15125.198201940715,94.70907629739784,1.3060936155273166
110,True,111,1.872,3.604,0,0.3896754435846443,0.40109740090184987,0.9264133640836878,0.9386447193907734,0.3125854797234987,0.15894211799728805,0.6467089542434601,25.374378404356516,4000.0,156.76214388513202,16694.076461480872,7.990608634550611,1.2705427517227
111,True,112,2.013,4.0,0,0.2767888824382199,0.53049600598164,0.9258037330146728,0.9257794354210778,0.3298801425518841,0.16282550514742974,0.6467089542434601,25.78360088420937,4000.0,160.76571763874966,17424.44284774807,7.539867615789168,1.291002852710292
112,True,113,1.872,2.144,0,0.31985792290030696,0.5731040562118142,0.9464442916134926,0.9188769448905144,0.5215183707498116,0.3946544055759399,0.6467089542434601,28.413354637674075,4000.0,150.87434379303642,12470.047959916266,27.80372889374189,1.4224839663278366
113,False,114,1.436,3.7359999999999998,0,0.19044208885419067,0.5670784144584924,0.7751831229876283,0.922431827897946,0.19474041717655352,0.07701390670942124,0.6467089542434601,12.910405931178644,1975.0,301.32750882035685,64803.753998924505,105.20571161906489,1.3105418121487602
114,False,115,2.718,3.868,0,-0.07692705912691045,0.7201278932063638,0.8382635312024126,0.8558013215516621,0.536030760327311,-0.059544382256188966,0.6467089542434601,14.98526702034888,2356.0,264.57472499063704,37707.70741718818,102.08090730902089,1.275190068177687
115,False,116,2.718,0.268,0,0.10799398009903499,0.5670784144584924,0.9151404311012256,0.8105601507291103,0.19474041717655352,-0.1272374385722584,0.6467089542434601,8.113392471292732,2521.0,242.08296437588245,22570.711977846488,132.40632307698365,0.6467105398401137
116,False,117,3.0,3.076,0,0.07828383258764178,0.7373404287030759,0.8436083153554667,0.8570979818772414,0.5349822399705121,0.04177211845011873,0.6467089542434601,16.58673913898927,2609.0,238.98136364784432,28801.699652486874,24.885510655458816,1.2742975863745678
117,True,118,1.282,2.8120000000000003,0,0.19044208885419067,0.5670784144584924,0.9151404311012256,0.9167962960778674,0.4019573070690548,0.5539388911635797,0.6467089542434601,26.460186969349586,4000.0,148.0352428297518,16986.18920279753,28.79923740896616,1.3248304655866563
118,True,119,1.731,0.536,0,0.04621646695941162,0.17538684667070192,0.8962237947102242,0.8464108198494299,0.12681045792031187,0.11927892758403096,0.6467089542434601,17.939790095604746,4000.0,146.8064904542125,8774.558857030896,25.8613631414074,0.8988319218266334
119,True,120,1.59,2.68,0,0.4541861006789026,0.4792467424114379,0.927855428151268,0.9221698478901088,0.2989357422967229,0.19958267819385606,0.6467089542434601,25.814591551552358,4000.0,150.72145941421016,19461.148918461986,5.3350532976603375,1.2925523086046462
120,True,121,1.872,3.208,0,0.10689562350241004,0.6904623840950984,0.8965000839996589,0.9167962960778674,0.3837793467383796,0.11927892758403096,0.6467089542434601,25.04012931928275,4000.0,154.09134769357675,21616.370018790883,11.969823214933735,1.2538311330499463
121,True,122,0.82,0.536,0,0.3397299314974483,0.19542881822025127,0.9151404311012256,0.9261260394179608,0.5162171991593828,0.26432630732932866,0.6467089542434601,19.14676393393386,4000.0,123.85761813641956,8929.976621460673,79.92476653267964,0.959177596459353
122,True,123,1.513,2.68,0,0.43914567698842655,0.4775219507687675,0.9302919690626352,0.9221708062368652,0.2834664817212376,0.25120624061861346,0.6467089542434601,25.589929204632806,4000.0,150.4120379900811,19773.71987122854,5.379034290427246,1.2813197528864562
123,True,124,1.872,2.412,0,0.4520317442190054,0.5012141981112356,0.9512634900903484,0.9314568086684708,0.36274347332282136,0.3382408080055314,0.6467089542434601,27.197698785381284,4000.0,150.9030754004941,15147.93093020252,11.223185712580344,1.3617042127008827
124,True,125,1.513,2.944,0,0.5183994477462561,0.3230448399619845,0.9293744012128388,0.9278406046492452,0.19441418145467665,0.2344949900194213,0.6467089542434601,25.218184229475337,4000.0,151.08982058600694,18613.881224744186,5.9117058126452005,1.2627334334445557
125,False,126,2.577,2.8120000000000003,0,-0.03310134732654105,0.6560840302628004,0.7751831229876283,0.8901475054155016,0.4310492169726367,-0.1272374385722584,0.6467089542434601,15.731142700275665,2461.0,252.58363128484933,38262.511629008826,141.85856546522777,1.2813984944846817
126,False,127,1.051,3.34,0,0.10799398009903499,0.6461917484720386,0.8848989772407027,0.9167962960778674,0.4310492169726367,-0.1272374385722584,0.6467089542434601,15.477564869029292,2701.0,217.72282930921943,161259.79680515727,46.52386547534415,1.1486017206013257
127,True,128,2.718,1.8760000000000001,0,0.5284234773747434,0.5391437047963485,0.9161971060200704,0.97980084915786,0.2785355264537537,0.6390871711149635,0.6467089542434601,26.989577629067487,4000.0,158.2179793574391,13630.52859027407,17.25419483110587,1.3512986751620708
128,False,129,2.577,2.68,0,0.02830164573617665,0.6326132869192425,0.9424500413219336,0.8950307594395256,0.4310492169726367,0.12215830306830427,0.6467089542434601,21.27362144947584,3125.0,198.96005456987749,26369.98886051437,59.092597671114405,1.363491274621324
129,False,130,1.731,1.072,0,-0.4124378754143518,-0.2552460583295933,0.9610775632007404,0.9426968628360312,0.6838574635860529,0.5051509413661298,0.6467089542434601,18.5436351438576,2929.0,194.59427580511522,18799.468665764445,35.53335959774686,1.268613526094904
130,False,131,1.436,0.268,0,0.19044208885419067,0.5670784144584924,0.6806714723620662,0.9167962960778674,0.19474041717655352,-0.1272374385722584,0.6467089542434601,9.520294265247383,1537.0,366.3066092212557,55973.613375774905,91.43903186002424,1.2437269275338094
131,True,132,1.359,0.536,0,0.3238610786292837,0.06981739214300951,0.9223262640721428,0.9167962960778674,0.3643743744281523,0.11927892758403096,0.6467089542434601,18.14911150488949,4000.0,136.72569240599375,8753.438717594241,34.07109168880719,0.9092974690135104
132,True,133,1.872,1.608,0,0.19044208885419067,0.29132425328575107,0.9496086335756536,0.9414514836802692,0.4844228415528797,0.5559980081932269,0.6467089542434601,28.52429804472523,4000.0,151.0688620874277,13036.206583852078,18.26141424626124,1.4280308593357436
133,False,134,1.731,0.268,0,0.3376025247089006,0.7121225119939141,0.7751831229876283,0.9167962960778674,0.04712167182039747,0.6031346100601677,0.6467089542434601,11.754529996920226,3285.0,173.67203624469863,12680.856965866282,58.095074346273954,0.7180342915285498
134,False,135,1.513,3.34,0,0.2312225641842532,0.5548194029267763,0.8984643118449653,0.9224545120836812,0.3904372406171906,0.231312608083766,0.6467089542434601,22.013453710406786,3341.0,181.85694099735855,25862.551559044347,27.71623633783731,1.3199569545828584
135,True,136,1.513,2.8120000000000003,0,0.4598214290990736,0.33927858048906595,0.92618464276655,0.930881770012622,0.2677738224815008,0.2540391669424956,0.6467089542434601,25.361735565648946,4000.0,150.48879630266472,18945.58488151676,5.690470881960772,1.2699106413928376
136,True,137,2.718,2.944,0,0.22856971897422865,0.6698952745984007,0.923823425670278,0.9167962960778674,0.4795983611048156,0.06601074547506304,0.6467089542434601,25.17889474916841,4000.0,157.31949568821938,16399.20494719267,22.139995185486328,1.260769057647999
137,False,138,1.282,3.208,0,0.5722661002498712,0.5558069118653609,0.9151404311012256,0.9224319389319644,0.25402710687170993,0.3548284311100585,0.6467089542434601,16.032881761774142,2991.0,190.93358912514267,65586.4760925454,84.91978224268851,1.074239902047344
138,False,139,1.513,1.8760000000000001,0,0.2950585021164221,0.5090196275715794,0.957119419538374,0.9167962960778674,0.5690058680590732,0.5025815266621767,0.6467089542434601,25.664155632244807,3539.0,165.12477659924056,20541.40522994513,32.13411593855908,1.4524952136251958
139,True,140,2.436,3.34,0,0.05044368769385838,0.6965756750424429,0.8819573361777023,0.8770478704851549,0.5147491303869666,0.0514355319520619,0.6467089542434601,26.830816821149234,4000.0,158.20691643402643,15658.742040068953,5.5497468300820545,1.3433610316483342
140,True,141,1.282,2.944,0,0.2489244588957335,0.5649246299241591,0.9335305465199334,0.9224291234940912,0.3136379394019257,0.2012636220419352,0.6467089542434601,25.47363904384604,4000.0,149.74247071997857,17394.030246545513,28.125294894898442,1.2755055355579838
141,False,142,1.205,1.072,0,0.10799398009903499,0.5670784144584924,0.7751831229876283,0.9167962960778674,0.19474041717655352,-0.1272374385722584,0.6467089542434601,8.803072618293989,1494.0,370.58104405183883,57982.054351715975,781.3418275387053,1.1833515983327625
142,False,143,1.59,3.868,0,0.19044208885419067,0.6461917484720386,0.8984643118449653,0.9224213803958672,0.4310492169726367,0.11927892758403096,0.6467089542434601,12.788267156255214,2138.0,276.02582715284933,39907.01769102322,76.77063961224758,1.1997020231135405
143,True,144,2.154,3.208,0,0.29270095927026313,0.6645528081217819,0.9273297433493444,0.9222840503540912,0.4090691610481336,0.09223708003059608,0.6467089542434601,24.590526930035466,4000.0,153.24049809287922,20218.20105956725,15.54425179516531,1.2313521375373593
144,False,145,2.154,1.8760000000000001,0,0.3927376728712888,0.4916649363609752,0.9564926043636458,0.941463395106417,0.7082353208620601,0.4134954043163588,0.6467089542434601,29.29095895553564,3926.0,156.8770463576703,15260.239381498528,34.27509534435762,1.493999599021201
145,True,146,2.154,2.68,0,0.4730620091739608,0.2954863328994356,0.9524402604691766,0.9498464244048084,0.29097241749732383,0.2851293236750586,0.6467089542434601,26.443900341030286,4000.0,153.0050784446573,18108.746215801697,31.097043362669808,1.3240161748852264
146,False,147,1.051,1.34,0,0.10799398009903499,0.5670784144584924,0.8984643118449653,0.9167962960778674,0.4310492169726367,0.07701390670942124,0.6467089542434601,9.663321052001448,1579.0,346.87641136209504,64232.80828070082,271.00426626317886,1.228294280178693
147,False,148,1.436,3.472,0,-0.06058633128774631,0.5670784144584924,0.8984643118449653,0.9225912652891932,0.3711541548677169,0.07701390670942124,0.6467089542434601,21.65916962599857,3453.0,171.45075071642518,54899.68685184232,65.30518413040835,1.2563356571425592
148,False,149,1.513,2.412,0,0.19044208885419067,0.5967186875879208,0.9151404311012256,0.8520498867952274,0.3904372406171906,0.19182598395498612,0.6467089542434601,15.727439727890589,2473.0,241.20863107638328,46597.55833224335,63.9298016386102,1.274778596324368
149,False,150,0.82,0.268,0,0.3492214216095399,0.7121225119939141,0.7751831229876283,0.920038687606875,0.5329179558682464,0.16431892572293358,0.6467089542434601,13.474691876713813,2693.0,185.29107787987544,20591.40961170329,63.68432291944131,1.0034486149982849
150,False,151,3.0,0.268,0,0.32295669449183184,0.7121225119939141,0.9712289546063364,0.8105601507291103,0.670619449335012,0.07701390670942124,0.6467089542434601,9.838089019260538,2969.0,211.04573726098286,15843.800822398201,42.54720034611357,0.6651738527725097
151,True,152,1.59,2.944,0,0.393021343534183,0.3495307376276283,0.9303645079317998,0.935911615871928,0.2701821483193477,0.2171651941643622,0.6467089542434601,25.311998653415298,4000.0,151.46933432445138,18813.31822054373,7.36065369861795,1.2674239201172195
152,True,153,1.436,3.076,0,0.4055619124454891,0.4062982178550343,0.9282347396930921,0.9339235072666224,0.2169117254369192,0.24838264682227074,0.6467089542434601,25.204241426409244,4000.0,151.05644732918046,18968.6430998268,18.72822776033276,1.2620363281465157
153,False,154,0.974,1.608,0,0.19044208885419067,0.5670784144584924,0.8984643118449653,0.9167962960778674,0.4310492169726367,0.07701390670942124,0.6467089542434601,11.460797444554396,1773.0,319.3822945225008,56042.32662948494,191.77115341817287,1.2975112409619467
154,False,155,1.872,2.8120000000000003,0,0.1322905861611998,0.6317197765062328,0.8985991640221719,0.9140823461761494,0.435158132389656,0.10569435105822794,0.6467089542434601,16.463538881005892,2500.0,242.76766450339463,35717.680278500084,47.64871016120468,1.319997284525951
155,False,156,1.359,1.34,0,0.19044208885419067,0.5670784144584924,0.8984643118449653,0.9167962960778674,0.4310492169726367,0.11927892758403096,0.6467089542434601,10.111406325131695,1597.0,353.4179412334201,54027.470745226936,522.047900593053,1.2702319772192094
156,False,157,1.872,0.268,0,0.10799398009903499,0.5808255024954726,0.9151404311012256,0.9167962960778674,0.30412205051879165,0.7607982113030003,0.6467089542434601,9.412724210064587,2491.0,232.0032647578813,24010.940709109676,44.28955192039856,0.7586474578884772
157,False,158,1.051,3.208,0,0.19044208885419067,0.5670784144584924,0.8984643118449653,0.9167962960778674,0.4310492169726367,0.11927892758403096,0.6467089542434601,10.505633108474038,1647.0,359.4930732009475,62547.36072659448,224.7450604088181,1.2796917443044036
158,False,159,1.051,3.7359999999999998,0,0.19044208885419067,0.5754211317254923,0.8731238411670859,0.9534488910171056,0.08926854294561115,0.07701390670942124,0.6467089542434601,17.323081812607214,2793.0,210.61646862408094,60472.85856827978,121.26559093566185,1.2432561576526164
159,False,160,1.59,3.34,0,0.30458894812090515,0.4701104470087645,0.8984643118449653,0.9224178850449456,0.2711700831476775,0.19514578540610888,0.6467089542434601,18.987087337378775,2985.0,204.44958322637643,29149.251032305587,20.07102364388877,1.2748666159775814
160,True,161,1.436,0.0,0,0.15301812740694193,0.5519815084274928,0.9235460251779962,0.9054679458676572,0.2786991918415264,0.3136605939404425,0.6467089542434601,17.322678018619108,4000.0,141.26890729279563,8901.666875141094,41.55814254234172,0.8679778606804113
161,False,162,1.051,0.804,0,-0.28705343061078153,0.7121004475531432,0.9151404311012256,0.9167962960778674,0.6940643055882634,0.7566247471774264,0.6467089542434601,12.487833126127185,2661.0,208.37595846390064,53123.55250092188,62.1617773127576,0.9410653868504936
162,True,163,1.1280000000000001,1.8760000000000001,0,0.2160696926623912,0.3820605489520891,0.9404129052725236,0.9367326649325548,0.7597758999651466,0.2435013844637888,0.6467089542434601,29.28199514245048,4000.0,142.46629874301118,13520.878770605603,33.27493295570439,1.4659138200739659
163,True,164,2.577,1.608,0,-0.20526190569580008,0.4954443770249469,0.9050038489665824,0.900776343961274,0.6492435331438255,-0.1105363658964544,0.6467089542434601,27.41378401392782,4000.0,155.5709202776473,12248.414678308112,28.158338774617075,1.3725079339421469
164,False,165,2.718,3.472,0,-0.06423458975148677,0.5670784144584924,0.8407151462011415,0.8641574113718138,0.5549965699344446,-0.017004856644787715,0.6467089542434601,13.582870961532269,2177.0,281.1562569458941,37043.40908647623,102.52886480270209,1.2509752143997126
165,True,166,1.513,3.076,0,0.3187912516405887,0.3964148500898192,0.92717356395469,0.925226461068919,0.27785772690517185,0.2316568177261373,0.6467089542434601,25.17064318748628,4000.0,151.82074231957972,18488.343545437307,6.391372303163233,1.2603565001917654
166,False,167,0.897,3.604,0,-0.2443749919171816,0.575471015077546,0.9220111906283502,0.9167962960778674,0.3551087290080364,0.07701390670942124,0.6467089542434601,12.082815830323202,1813.0,325.45507613397916,71901.24050663189,113.28169604646669,1.3375152287766172
167,False,168,1.205,4.0,0,0.6611951621864054,0.6461917484720386,0.9318287716315108,0.9764181633542997,0.01995530604842675,-0.1272374385722584,0.6467089542434601,17.600392518518973,3393.0,172.57138621764545,141637.2419129611,37.1183022199377,1.0398007245989729
168,False,169,0.82,1.34,0,0.19044208885419067,0.7152851547931109,0.902211836769802,0.9622082077573836,0.6720899753408723,0.07701390670942124,0.6467089542434601,13.58574320125186,2149.0,242.50422251669445,40443.30644248951,155.9392568876108,1.2676551943894647
169,False,170,1.513,0.804,0,-0.17997744165340082,0.7121225119939141,0.9151404311012256,0.9167962960778674,0.4310492169726367,0.7527630029153293,0.6467089542434601,11.538036342654848,3484.0,157.25153705293062,11639.078688527774,40.42893999843229,0.6644729645546772
170,False,171,1.282,1.608,0,0.19044208885419067,0.2847873570670729,0.9151404311012256,0.9167962960778674,0.3904372406171906,0.6388883445409256,0.6467089542434601,13.496032282155877,2011.0,280.32309094428575,47403.11685152826,136.62789400820043,1.3453061088476264
171,False,172,2.295,0.804,0,0.19044208885419067,0.5670784144584924,0.7751831229876283,0.9167962960778674,0.19474041717655352,0.11927892758403096,0.6467089542434601,8.991616109702258,2111.0,304.2735367195742,73780.12926835474,78.13704890191157,0.855620513840014
172,True,173,2.577,3.7359999999999998,0,0.0178245681285541,0.6874487782218527,0.8993361385422111,0.8731432940808972,0.4414053894409617,-0.004912339315215844,0.6467089542434601,26.899606402343636,4000.0,161.98315294769424,15156.49880000308,5.997267949814961,1.346800338742699
173,True,174,2.154,2.944,0,0.3983308638903496,0.489906901323845,0.9339290714798034,0.9307696372566644,0.3427245552007299,0.2385639935119934,0.6467089542434601,26.696317408373236,4000.0,154.80946817770726,17354.79530822197,5.1728018810595335,1.336636397241255
174,False,175,2.295,1.072,0,0.19044208885419067,0.5670784144584924,0.7751831229876283,0.9167962960778674,0.19474041717655352,0.11927892758403096,0.6467089542434601,9.377854066809377,1513.0,382.21003103483076,65968.70902203508,134.042348688043,1.2441333561917765
175,False,176,1.205,2.8120000000000003,0,0.19044208885419067,0.6461917484720386,0.7751831229876283,0.8105601507291103,0.4310492169726367,-0.1272374385722584,0.6467089542434601,10.152606081335216,1616.0,365.4838918829641,59139.64916591405,306.4869076422677,1.2610262658315887
176,False,177,2.295,0.536,0,0.10799398009903499,-0.12156472847404387,0.7751831229876283,0.9167962960778674,0.19474041717655352,0.07701390670942124,0.6467089542434601,8.13022977457703,1949.0,289.96961663108425,38407.81251963692,160.46355130005531,0.837741225377237
177,False,178,0.82,1.608,0,0.19044208885419067,0.5670784144584924,0.9151404311012256,0.9443899003779024,0.3904372406171906,0.17425004323030013,0.6467089542434601,15.380704965031724,2315.0,242.38321704179768,41190.12206960411,172.46439144258946,1.3321627905550446
178,False,179,1.051,1.8760000000000001,0,-0.1825408917491807,0.4971184783835787,0.9362967463753742,0.9167962960778674,0.6416660385273295,0.20780490789193487,0.6467089542434601,18.501353661671683,2719.0,205.56110587993118,26672.15884014375,47.424833587823926,1.3631691790092355
179,False,180,1.051,3.472,0,0.6910708881609535,0.5670784144584924,0.9880101721256092,0.9176223424820664,0.3904372406171906,0.16689956945229795,0.6467089542434601,14.049349248055375,2449.0,237.57570415877584,80062.18780820558,52.71429487307213,1.150154835149248
180,False,181,2.859,1.072,0,-0.1766714694953848,0.5670784144584924,0.7976111243647612,0.9148661445915764,0.2313213535257564,0.07701390670942124,0.6467089542434601,23.43775728255069,3657.0,163.42620329603938,13842.91170150488,66.64055471472348,1.2835860055444566
181,False,182,2.577,3.472,0,-0.03052413048236565,0.7260194781597307,0.8320428846889324,0.8510493830541659,0.5535106646091615,-0.030032919224943583,0.6467089542434601,14.707671303046697,2765.0,219.49947122923325,65448.76813972488,84.83653226233484,1.0666535355830535
182,False,183,1.1280000000000001,2.412,0,0.19044208885419067,0.5670784144584924,0.7751831229876283,0.9167962960778674,0.4310492169726367,0.11927892758403096,0.6467089542434601,12.262524834604173,1907.0,297.32490946394347,55559.6464188534,76.67914402428234,1.2902834372658172
183,False,184,1.205,2.68,0,0.6729295097094893,0.557739374196019,0.9151404311012256,0.9167962960778674,0.3904372406171906,0.2072098190728517,0.6467089542434601,13.9488092098009,2117.0,281.0908247269931,45409.69515822201,147.56539238002526,1.3211066763627588
184,False,185,1.1280000000000001,0.536,0,0.2849924553452079,0.7152851547931109,0.9402620394574736,0.8152740155462724,0.6880065715471564,0.2820312582334473,0.6467089542434601,13.080057270755509,2259.0,227.1107298673596,28876.991202585443,98.9635237870434,1.1615872171794497
185,True,186,1.051,0.0,0,0.5746153750435454,0.6300065007214055,0.9258550165720378,0.8117305335139897,0.6882765101033889,0.4385166925394759,0.6467089542434601,18.034185636038846,4000.0,122.4754359418608,9066.651593424787,51.83916549156953,0.9035514628712858
186,False,187,2.859,0.268,0,0.10799398009903499,0.7152851547931109,0.8984643118449653,0.9167962960778674,0.4310492169726367,-0.1272374385722584,0.6467089542434601,9.470045125115195,2761.0,221.48912343591687,19466.137203933,46.71106657654868,0.6887708126606621
187,False,188,1.1280000000000001,0.804,0,0.10799398009903499,0.2833334993306837,0.9571471986895216,0.904376596495258,0.4525569345052156,0.11927892758403096,0.6467089542434601,14.287436798827185,3745.0,133.8453734854645,12050.126265397872,69.05996531920815,0.7650707098738688
188,True,189,1.282,2.412,0,0.4858877829106417,0.567686981756531,0.9174360096683268,0.960346744750462,0.4714473688139607,0.7462636771911636,0.6467089542434601,27.634789447056928,4000.0,146.8156232953419,13627.544384541236,26.75652192176191,1.3835576531126426
189,False,190,0.897,3.7359999999999998,0,0.19044208885419067,0.6461917484720386,0.9151404311012256,0.9167962960778674,0.4310492169726367,0.07701390670942124,0.6467089542434601,12.494152971787207,2307.0,249.92005070836709,105034.02943666588,164.23960337979298,1.0864239397173217
190,True,191,2.295,3.208,0,0.1038387765076364,0.6539195047041552,0.9146268005936176,0.895740407642539,0.4293216599627748,0.10693020774735253,0.6467089542434601,25.934691372730235,4000.0,156.5202672502678,16873.210013005224,8.649089188944824,1.2985569994289987
191,False,192,1.282,3.34,0,0.19044208885419067,0.6461917484720386,0.7751831229876283,0.9167962960778674,0.19474041717655352,-0.1272374385722584,0.6467089542434601,9.186541443754571,1503.0,392.91729434080077,102777.20712225094,222.15287674153308,1.2272869367488817
192,False,193,1.59,3.076,0,0.28795551762239696,0.5552535521895057,0.8984643118449653,0.9223116790137066,0.2523886874355469,0.19714531493914933,0.6467089542434601,20.797263003729483,3244.0,188.8626824237011,26374.62841232553,19.310924250938466,1.2844467157748969
193,True,194,1.872,2.68,0,0.30111424558258826,0.522037145987906,0.949007743152823,0.9221617010815742,0.3616637618016597,0.2580035322550592,0.6467089542434601,26.49213066603677,4000.0,151.7103533357635,17861.33576751113,6.161757220349473,1.3264275705657664
194,False,195,2.859,2.944,0,0.04519987861224777,0.6419614246919605,0.8571704305336931,0.9167962960778674,0.5379584513843887,-0.1272374385722584,0.6467089542434601,19.614872067284946,3405.0,181.84510839475564,132129.20521105488,92.56493170958971,1.1542032795054038
195,False,196,3.0,0.536,0,-0.17997744165340082,0.5670784144584924,0.4940360811255482,0.9167962960778674,0.19474041717655352,-0.1272374385722584,0.6467089542434601,6.481473412424216,1765.0,328.81302127838836,45700.94546567623,123.55955646611295,0.7383871996007333
196,True,197,1.205,2.944,0,0.19044208885419067,0.4422567110976357,0.9306140497367752,0.9379058276411584,0.8177195176527873,0.252212926020066,0.6467089542434601,25.514628854244393,4000.0,146.06484198283638,23440.608450701366,74.10257959034489,1.277554923608499
197,False,198,0.897,1.608,0,-0.20420787454448355,0.15728817570788142,0.9768423603376892,0.9444895955744737,0.3316308685676612,0.828960025233398,0.6467089542434601,21.74840061941221,3183.0,173.43860324150288,27098.53955664661,63.50053802861282,1.3689925720917369
198,False,199,3.0,2.944,0,0.13043048066926652,0.6777210524924154,0.8586285645385034,0.918007447417751,0.5148203516698624,0.2477454082778225,0.6467089542434601,23.242316576682164,3401.0,188.91648921200715,47587.10132800027,12.473858613271409,1.3689323620802207
199,False,200,2.859,3.604,0,-0.10620843852706742,0.7079325029410272,0.8104255598708225,0.8561779417554053,0.540237457881235,-0.06774559599483751,0.6467089542434601,14.524793188730776,2309.0,279.42780218925657,36512.6298171623,34.89006598912561,1.2614813203034516
200,False,201,0.897,4.0,0,-0.24729826840551225,0.5751337012534214,0.8850406435941457,0.9168998420900124,0.19474041717655352,0.11927892758403096,0.6467089542434601,11.421580238588842,1769.0,335.2381108400893,80256.12611663723,183.12951135138474,1.2957177082133884
201,True,202,0.82,2.144,0,0.04558679412283195,0.5441256869340295,0.9587022408611622,0.9167962960778674,0.8427266953524194,0.34660378008719234,0.6467089542434601,27.3488348534838,4000.0,140.94045775811534,19605.51802718332,30.82286640952228,1.3692606382847283
202,False,203,1.051,2.68,0,0.6774430254575641,0.5670784144584924,0.9151404311012256,0.9167962960778674,0.12716117696653365,0.2099224255317102,0.6467089542434601,15.333721122302144,2353.0,250.40558644513885,42796.140167553756,116.9241190105519,1.3068753864270206
203,False,204,3.0,3.7359999999999998,0,-0.0929912932953888,0.7073427582268865,0.7817506538404877,0.8317030756717276,0.5176709917073414,-0.10074768412211764,0.6467089542434601,11.22191245823108,2026.0,304.4251951521683,149134.70398373413,47.26787083046279,1.1114065374674107
204,True,205,1.359,0.804,0,0.22457087926034905,0.2076343383568194,0.9578280924474892,0.8347898652445837,0.6905919730356269,-0.1341583201017395,0.6467089542434601,16.74558267019068,4000.0,133.9259213429021,8697.563406259094,64.05389235823635,0.8391245359252295
205,False,206,1.59,0.536,0,0.10799398009903499,0.5670784144584924,0.7751831229876283,0.8105601507291103,0.19474041717655352,0.4705810625177162,0.6467089542434601,7.607716231311659,1763.0,309.2507617027522,46500.955870252365,100.45307468287264,0.8671275268415835
206,False,207,2.436,0.804,0,-0.052807841077497135,0.7152851547931109,0.9591033488354666,0.8105601507291103,0.6141792375550026,0.07701390670942124,0.6467089542434601,11.612567402033081,3026.0,195.32859948811645,15164.947356969182,42.7932068484252,0.7699632922401962
207,False,208,2.436,2.8120000000000003,0,0.1885141764666884,0.5670784144584924,0.9275241161801361,0.9118410317600724,0.4558220363743712,0.11927892758403096,0.6467089542434601,23.19038965638269,3319.0,187.96266038915317,25611.577887290387,84.52237556624134,1.399875660172213
208,False,209,2.154,1.608,0,0.19044208885419067,0.4341670020181385,0.9395472016478807,0.9542216046831296,0.5599872667170747,0.4627728046395103,0.6467089542434601,22.41369821709465,3164.0,193.2895812113846,16217.156775805846,27.15154983653041,1.4190914221572868
209,True,210,1.731,3.7359999999999998,0,0.18103118361569465,0.3566009822335082,0.9264827465052844,0.9226116608013996,0.2605783214349899,0.161725511390629,0.6467089542434601,23.40844837727889,4000.0,153.84500637575718,20030.746513286,40.545120002718356,1.1722511649481644
210,False,211,2.154,3.472,0,0.11791774205008355,0.6439143624991264,0.884849599557442,0.9167962960778674,0.4162296198869713,0.1107757767492524,0.6467089542434601,18.517813849838365,2879.0,216.21004805017103,32257.5059284248,16.729539860844927,1.289028205814012
211,False,212,3.0,1.608,0,0.10799398009903499,0.6461917484720386,0.8770010292389196,0.8775093754181169,0.6738983943522802,-0.1272374385722584,0.6467089542434601,13.249383810375786,1991.0,303.1811097104773,41446.36743264256,41.96999084547315,1.335121682398206
212,True,213,2.295,2.8120000000000003,0,0.4225852033995721,0.4179355483238147,0.9331197867378624,0.9509302888680222,0.35225751898738056,0.3511095287142493,0.6467089542434601,24.68028647679107,4000.0,152.79802663577206,21963.089141062417,18.21064829807579,1.235839890487492
213,True,214,1.731,0.0,0,0.10049854508635823,0.05482075781213525,0.9170789633075546,0.8917434508033224,0.3578587782520268,0.24526452673139346,0.6467089542434601,19.38145346074565,4000.0,149.9992838514394,8335.567428135642,24.235709457739343,0.9709114861054592
214,False,215,0.974,2.8120000000000003,0,0.19044208885419067,0.5670784144584924,0.7751831229876283,0.8105601507291103,0.4310492169726367,-0.1272374385722584,0.6467089542434601,10.028163361448204,1603.0,365.8754701568087,60567.50187104484,222.2693065119411,1.255884034223083
