,disc,label,meta_G_GAS,meta_G_SOL,metric_Unnamed: 0,metric_corangles_ankle_l,metric_corangles_ankle_r,metric_corangles_hip_l,metric_corangles_hip_r,metric_corangles_knee_l,metric_corangles_knee_r,metric_corangles_trunk,metric_energy,metric_maximize_distance,metric_maxtime,metric_minimize_activation,metric_minimize_passive_torques,metric_minimize_periodic_gait,metric_velocity
96,True,97,1.359,1.608,0,-0.07242231652270341,-0.42113253342936224,0.07296722949383831,-0.1521803207546044,-0.4482387715841046,-0.1844020163769359,-0.1902868391677565,0.6467089542434601,27.570904172379326,4000.0,142.98922871341577,15586.22469406146,61.671962371456644,1.3803635490839647
97,False,98,0.82,2.944,0,-0.8171381791509119,-0.5525095136514055,0.30954320185432177,-0.17987181691374765,-0.07530155977381725,-0.2138000038918564,-0.1859844376307298,0.6467089542434601,10.856053565746134,1687.0,346.21669949536835,72368.02783183662,97.12958536370381,1.2908876334395318
98,False,99,1.59,1.8760000000000001,0,-0.6408835874613289,-0.32943692559844634,0.01578337545538992,-0.12355027241231245,-0.2696340494488632,-0.35750288870647423,-0.32567131178376746,0.6467089542434601,16.38496104307053,2481.0,235.8713020846463,49961.258424166524,53.68697695696114,1.3235580444812616
99,False,100,1.051,0.268,0,-0.5590231284279686,-0.5711861820545682,0.2988729964267408,-0.17987181691374765,0.39961549145851133,-0.05340493818092396,-0.1319971486354015,0.6467089542434601,9.522172490770963,1533.0,361.8183481464376,64081.96482999862,51.99291570934511,1.24689183039271
100,False,101,0.974,1.8760000000000001,0,-0.6408835874613289,-0.5711861820545682,0.12088463830088313,-0.17987181691374765,-0.1511989633213415,-0.10562645640819812,-0.24825040713867685,0.6467089542434601,11.500304100548739,1789.0,313.49603345838705,46932.884738932225,86.31878266642843,1.2898883480602772
101,False,102,1.513,3.7359999999999998,0,-0.6408835874613289,-0.5711861820545682,0.12088463830088313,-0.13964284910712446,-0.1511989633213415,-0.10562645640819812,-0.21920356446226494,0.6467089542434601,12.464573023402163,1927.0,308.1367122707859,68509.41977662429,93.2507072440444,1.2969211821839317
102,True,103,2.436,3.7359999999999998,0,-0.7098999955009553,-0.5218538931205016,0.09799875390610392,-0.17987181691374765,-0.18555624214740185,-0.11217577031259804,-0.05523036072028206,0.6467089542434601,26.743882559755548,4000.0,161.40966671122862,15490.993357804073,6.148092534558238,1.3390145359034378
103,False,104,1.436,1.072,0,-0.5590231284279686,-0.5525095136514055,0.30230881507166496,0.17208468454013118,0.2316403492186543,-0.13567634584117233,-0.3829492861607337,0.6467089542434601,15.690868993844695,2641.0,204.9641529573002,25459.609624370067,78.12196625258134,1.1910204578750565
104,False,105,0.82,3.472,0,-0.6408835874613289,-0.5657250180203205,0.23058599343169875,-0.14962880902708425,-0.07530155977381725,-0.2138000038918564,-0.18529939638733653,0.6467089542434601,11.00096779622168,1714.0,346.6826256380451,65308.411465277626,162.31179318464902,1.2879144754488223
105,False,106,1.051,3.868,0,-0.3813965819388622,-0.5711861820545682,-0.1645945336644518,-0.15138042035397187,-0.20460695873745752,-0.05340493818092396,-0.19581238761623976,0.6467089542434601,15.399211254364754,2442.0,245.4560592259617,59443.02391132366,85.93743935568584,1.26418462265314
106,True,107,1.872,3.472,0,-0.6926489594794529,-0.5303554390774361,0.2278797787076438,-0.17987181691374765,-0.15993814560965305,-0.10562645640819812,-0.15121870360403972,0.6467089542434601,25.516324194949174,4000.0,156.1227544032354,18911.08357810852,7.768774586647111,1.2776396864055983
107,False,108,0.897,3.34,0,-0.6408835874613289,-0.5778309363626675,0.12088463830088313,-0.17987181691374765,-0.07530155977381725,-0.2138000038918564,-0.2155761552381694,0.6467089542434601,10.906360665424144,1699.0,349.9396607823753,67924.98162856715,169.34835721671143,1.287693591984265
108,True,109,1.731,2.412,0,-0.5596878693076429,-0.5379143662159003,0.038477649937415634,-0.08909081653965953,-0.18145331470590254,-0.1997024049927384,-0.17111127654812047,0.6467089542434601,26.24473654402949,4000.0,148.86866950984987,17455.795313549428,23.20234424536898,1.3140584829197857
109,True,110,2.295,2.68,0,-0.6221777944827253,-0.6082732447245138,-0.010936773073992798,-0.0099366146620584,-0.17382401525728602,-0.18028719606596216,-0.2151220321668654,0.6467089542434601,26.085431231312704,4000.0,153.80632810827603,15125.198201940715,94.70907629739784,1.3060936155273166
110,True,111,1.872,3.604,0,-0.6355288014193184,-0.6476213638112372,0.021362564570778418,-0.05190876814721263,-0.12747593938694776,-0.08803096948970741,-0.12945144659604196,0.6467089542434601,25.374378404356516,4000.0,156.76214388513202,16694.076461480872,7.990608634550611,1.2705427517227
111,True,112,2.013,4.0,0,-0.6666439784176323,-0.6072682311770734,0.024757926871582618,-0.133281243433612,-0.11782282281623872,-0.09729250622817813,-0.179059419921998,0.6467089542434601,25.78360088420937,4000.0,160.76571763874966,17424.44284774807,7.539867615789168,1.291002852710292
112,True,113,1.872,2.144,0,-0.5664970457365007,-0.5286067530382265,0.014215444256078813,-0.1212752967493872,-0.2973847472840445,-0.2648361041283045,-0.2925478891073024,0.6467089542434601,28.413354637674075,4000.0,150.87434379303642,12470.047959916266,27.80372889374189,1.4224839663278366
113,False,114,1.436,3.7359999999999998,0,-0.6408835874613289,-0.5711861820545682,0.2988729964267408,-0.13947712609916646,-0.07530155977381725,-0.05340493818092396,-0.22352149420649287,0.6467089542434601,12.910405931178644,1975.0,301.32750882035685,64803.753998924505,105.20571161906489,1.3105418121487602
114,False,115,2.718,3.868,0,-0.7491447787698374,-0.4667700070130576,0.2921298992883329,-0.29533259000029866,-0.2557369795947474,-0.07042513055454531,-0.1024511300837091,0.6467089542434601,14.98526702034888,2356.0,264.57472499063704,37707.70741718818,102.08090730902089,1.275190068177687
115,False,116,2.718,0.268,0,-0.5590231284279686,-0.5711861820545682,0.07783660457215569,-0.4539476394342679,-0.07530155977381725,-0.2138000038918564,-0.0665372814336155,0.6467089542434601,8.113392471292732,2521.0,242.08296437588245,22570.711977846488,132.40632307698365,0.6467105398401137
116,False,117,3.0,3.076,0,-0.6311006842845708,-0.4544110479966008,0.2918036207589966,-0.3022879395371081,-0.23120349206170346,-0.11499612347363294,-0.1935069664843318,0.6467089542434601,16.58673913898927,2609.0,238.98136364784432,28801.699652486874,24.885510655458816,1.2742975863745678
117,True,118,1.282,2.8120000000000003,0,-0.6408835874613289,-0.5711861820545682,0.07783660457215569,-0.17987181691374765,-0.4916719365351012,-0.3640815226651677,-0.3327843024359615,0.6467089542434601,26.460186969349586,4000.0,148.0352428297518,16986.18920279753,28.79923740896616,1.3248304655866563
118,True,119,1.731,0.536,0,0.35500970281449423,0.3132986800154137,-0.22923373319772705,-0.3004010682558525,-0.14122411650836206,-0.10562645640819812,-0.13794908623065286,0.6467089542434601,17.939790095604746,4000.0,146.8064904542125,8774.558857030896,25.8613631414074,0.8988319218266334
119,True,120,1.59,2.68,0,-0.5999076219886672,-0.5940581013059767,-0.003571140291444842,-0.1342818690302341,-0.116490531948863,-0.13596657356710934,-0.16702227887697724,0.6467089542434601,25.814591551552358,4000.0,150.72145941421016,19461.148918461986,5.3350532976603375,1.2925523086046462
120,True,121,1.872,3.208,0,-0.7132559819608166,-0.5100720270621386,0.1627528905318548,-0.17987181691374765,-0.14104927561034514,-0.10562645640819812,-0.1319971486354015,0.6467089542434601,25.04012931928275,4000.0,154.09134769357675,21616.370018790883,11.969823214933735,1.2538311330499463
121,True,122,0.82,0.536,0,0.02962065942971373,0.41811645377393547,0.07783660457215569,-0.16163085956583229,-0.3379794167679337,-0.4547237406179966,-0.3539154141459389,0.6467089542434601,19.14676393393386,4000.0,123.85761813641956,8929.976621460673,79.92476653267964,0.959177596459353
122,True,123,1.513,2.68,0,-0.6008206028927804,-0.5915871708046163,-0.02444256646748568,-0.134024118383443,-0.11859211685559695,-0.1142629853803256,-0.1655584836010774,0.6467089542434601,25.589929204632806,4000.0,150.4120379900811,19773.71987122854,5.379034290427246,1.2813197528864562
123,True,124,1.872,2.412,0,-0.5794528862354824,-0.5712345998727852,0.0023437230851323675,-0.09200720659380376,-0.17303889710204431,-0.20287521800310093,-0.2286783126567169,0.6467089542434601,27.197698785381284,4000.0,150.9030754004941,15147.93093020252,11.223185712580344,1.3617042127008827
124,True,125,1.513,2.944,0,-0.6079851505348278,-0.6607205579090207,-0.06861000871351508,-0.014397433259588624,-0.0856146900494964,-0.09576707127719188,-0.1719980998264385,0.6467089542434601,25.218184229475337,4000.0,151.08982058600694,18613.881224744186,5.9117058126452005,1.2627334334445557
125,False,126,2.577,2.8120000000000003,0,-0.6970985844713056,-0.5242016744420523,0.2988729964267408,-0.18405617103689534,-0.1511989633213415,-0.2138000038918564,-0.04467003766792997,0.6467089542434601,15.731142700275665,2461.0,252.58363128484933,38262.511629008826,141.85856546522777,1.2813984944846817
126,False,127,1.051,3.34,0,-0.5590231284279686,-0.5525095136514055,0.21949384353040569,-0.17987181691374765,-0.1511989633213415,-0.2138000038918564,-0.20718839375008555,0.6467089542434601,15.477564869029292,2701.0,217.72282930921943,161259.79680515727,46.52386547534415,1.1486017206013257
127,True,128,2.718,1.8760000000000001,0,-0.5287922570278517,-0.5938591725195642,0.07187839009840381,-0.057785112128524725,-0.13961319849372467,-0.3794308079842776,-0.2812632188485783,0.6467089542434601,26.989577629067487,4000.0,158.2179793574391,13630.52859027407,17.25419483110587,1.3512986751620708
128,False,129,2.577,2.68,0,-0.6711395035538694,-0.5369292046996633,0.08989089839993489,-0.1922041598710821,-0.1511989633213415,-0.10061275796730676,-0.1503752555382722,0.6467089542434601,21.27362144947584,3125.0,198.96005456987749,26369.98886051437,59.092597671114405,1.363491274621324
129,False,130,1.731,1.072,0,-0.02956522856330725,0.14353046758932106,0.0072657122718827625,0.05898929998813283,-0.4531731933932439,-0.4217977894394349,-0.3039002178627752,0.6467089542434601,18.5436351438576,2929.0,194.59427580511522,18799.468665764445,35.53335959774686,1.268613526094904
130,False,131,1.436,0.268,0,-0.6408835874613289,-0.5711861820545682,0.5915013209756914,-0.17987181691374765,-0.07530155977381725,-0.2138000038918564,-0.1319971486354015,0.6467089542434601,9.520294265247383,1537.0,366.3066092212557,55973.613375774905,91.43903186002424,1.2437269275338094
131,True,132,1.359,0.536,0,0.09607678245918964,0.3606591540263077,-0.18730302049842248,-0.17987181691374765,-0.3267314011535519,-0.10562645640819812,-0.08418636108889029,0.6467089542434601,18.14911150488949,4000.0,136.72569240599375,8753.438717594241,34.07109168880719,0.9092974690135104
132,True,133,1.872,1.608,0,-0.6408835874613289,-0.2881001216950646,0.046306161516346006,-0.019054390771703785,-0.2567216584004012,-0.3768015478176018,-0.2585892635291898,0.6467089542434601,28.52429804472523,4000.0,151.0688620874277,13036.206583852078,18.26141424626124,1.4280308593357436
133,False,134,1.731,0.268,0,0.15501916805844349,-0.3374959798060581,0.2988729964267408,-0.17987181691374765,0.0709087033883622,-0.26700675527347245,-0.347675456531119,0.6467089542434601,11.754529996920226,3285.0,173.67203624469863,12680.856965866282,58.095074346273954,0.7180342915285498
134,False,135,1.513,3.34,0,-0.6916791941745479,-0.5795401586861715,0.12088463830088313,-0.1381355837457318,-0.14568521764323558,-0.23865335883293115,-0.09569567360379844,0.6467089542434601,22.013453710406786,3341.0,181.85694099735855,25862.551559044347,27.71623633783731,1.3199569545828584
135,True,136,1.513,2.8120000000000003,0,-0.6340658533938399,-0.6537515318437176,-0.020470925095164457,-0.016874969942976513,-0.09845608250046382,-0.1088057310536399,-0.13500908054580044,0.6467089542434601,25.361735565648946,4000.0,150.48879630266472,18945.58488151676,5.690470881960772,1.2699106413928376
136,True,137,2.718,2.944,0,-0.6217870417939159,-0.5084936294780174,0.11214529315645053,-0.17987181691374765,-0.2429394454947731,-0.09969201490335956,-0.03996382503677682,0.6467089542434601,25.17889474916841,4000.0,157.31949568821938,16399.20494719267,22.139995185486328,1.260769057647999
137,False,138,1.282,3.208,0,-0.5880182569216782,-0.5784355475005692,0.07783660457215569,-0.1368182350528804,-0.22662457808114814,-0.1770197173714646,-0.1977491147864588,0.6467089542434601,16.032881761774142,2991.0,190.93358912514267,65586.4760925454,84.91978224268851,1.074239902047344
138,False,139,1.513,1.8760000000000001,0,-0.3305306138980345,-0.5977418896887471,-0.023144686193517474,-0.17987181691374765,-0.28431400655580275,-0.331046684666197,-0.1638718310233072,0.6467089542434601,25.664155632244807,3539.0,165.12477659924056,20541.40522994513,32.13411593855908,1.4524952136251958
139,True,140,2.436,3.34,0,-0.6238768949072087,-0.5087315702131513,0.2293645515731577,-0.2483376525557677,-0.2417451949706187,-0.10826695978976564,-0.095796627020586,0.6467089542434601,26.830816821149234,4000.0,158.20691643402643,15658.742040068953,5.5497468300820545,1.3433610316483342
140,True,141,1.282,2.944,0,-0.6642863268221569,-0.5830802324492557,0.003386765814813905,-0.13535671049199718,-0.08433702713046637,-0.1378279889752562,-0.1736725442521633,0.6467089542434601,25.47363904384604,4000.0,149.74247071997857,17394.030246545513,28.125294894898442,1.2755055355579838
141,False,142,1.205,1.072,0,-0.5590231284279686,-0.5711861820545682,0.2988729964267408,-0.17987181691374765,-0.07530155977381725,-0.2138000038918564,-0.1319971486354015,0.6467089542434601,8.803072618293989,1494.0,370.58104405183883,57982.054351715975,781.3418275387053,1.1833515983327625
142,False,143,1.59,3.868,0,-0.6408835874613289,-0.5525095136514055,0.12088463830088313,-0.14010671973263686,-0.1511989633213415,-0.10562645640819812,-0.16724098797791107,0.6467089542434601,12.788267156255214,2138.0,276.02582715284933,39907.01769102322,76.77063961224758,1.1997020231135405
143,True,144,2.154,3.208,0,-0.6529277692949235,-0.531733756229731,0.06583043043682751,-0.13897843508646332,-0.1834054804427659,-0.09753655649687422,-0.1759604819507853,0.6467089542434601,24.590526930035466,4000.0,153.24049809287922,20218.20105956725,15.54425179516531,1.2313521375373593
144,False,145,2.154,1.8760000000000001,0,-0.4075083035833773,-0.4855657572554601,0.01989062450011306,-0.15368483248923018,-0.4657714462804873,-0.3139230459886494,-0.15964732615523813,0.6467089542434601,29.29095895553564,3926.0,156.8770463576703,15260.239381498528,34.27509534435762,1.493999599021201
145,True,146,2.154,2.68,0,-0.5907665044655228,-0.6447861584743682,-0.034381655511512024,0.01869717130712061,-0.1847207598691596,-0.18406451507136995,-0.2429232063474464,0.6467089542434601,26.443900341030286,4000.0,153.0050784446573,18108.746215801697,31.097043362669808,1.3240161748852264
146,False,147,1.051,1.34,0,-0.5590231284279686,-0.5711861820545682,0.12088463830088313,-0.17987181691374765,-0.1511989633213415,-0.05340493818092396,-0.1319971486354015,0.6467089542434601,9.663321052001448,1579.0,346.87641136209504,64232.80828070082,271.00426626317886,1.228294280178693
147,False,148,1.436,3.472,0,-0.6288351769084005,-0.5711861820545682,0.12088463830088313,-0.13875770030645593,-0.18098179024760813,-0.05340493818092396,-0.21361486429459975,0.6467089542434601,21.65916962599857,3453.0,171.45075071642518,54899.68685184232,65.30518413040835,1.2563356571425592
148,False,149,1.513,2.412,0,-0.6408835874613289,-0.5067783352749303,0.07783660457215569,-0.2362310493726181,-0.14568521764323558,-0.1954194648343833,-0.15942461628707766,0.6467089542434601,15.727439727890589,2473.0,241.20863107638328,46597.55833224335,63.9298016386102,1.274778596324368
149,False,150,0.82,0.268,0,-0.4284188877726059,-0.3374959798060581,0.2988729964267408,0.0036006232162173134,-0.24796209184851603,0.17508263425547874,-0.0665372814336155,0.6467089542434601,13.474691876713813,2693.0,185.29107787987544,20591.40961170329,63.68432291944131,1.0034486149982849
150,False,151,3.0,0.268,0,0.5156358609288485,-0.3374959798060581,-0.13743741686220504,-0.4539476394342679,-0.44516314154449976,-0.05340493818092396,-0.1319971486354015,0.6467089542434601,9.838089019260538,2969.0,211.04573726098286,15843.800822398201,42.54720034611357,0.6651738527725097
151,True,152,1.59,2.944,0,-0.6253038765471471,-0.6513850703335264,-0.008883239639966017,-0.06269031746989474,-0.11580033048033825,-0.0888175787441769,-0.1589787861318956,0.6467089542434601,25.311998653415298,4000.0,151.46933432445138,18813.31822054373,7.36065369861795,1.2674239201172195
152,True,153,1.436,3.076,0,-0.6264962547149784,-0.6332799513952341,-0.0812428596104131,-0.023425558814087047,-0.0980023466227293,-0.08519112421448034,-0.1530003909846972,0.6467089542434601,25.204241426409244,4000.0,151.05644732918046,18968.6430998268,18.72822776033276,1.2620363281465157
153,False,154,0.974,1.608,0,-0.6408835874613289,-0.5711861820545682,0.12088463830088313,-0.17987181691374765,-0.1511989633213415,-0.05340493818092396,-0.3997118056566889,0.6467089542434601,11.460797444554396,1773.0,319.3822945225008,56042.32662948494,191.77115341817287,1.2975112409619467
154,False,155,1.872,2.8120000000000003,0,-0.6936711640095966,-0.5517917747828994,0.1746728201968801,-0.14507721255215586,-0.1853167980155638,-0.08673888897006844,-0.11781327925606525,0.6467089542434601,16.463538881005892,2500.0,242.76766450339463,35717.680278500084,47.64871016120468,1.319997284525951
155,False,156,1.359,1.34,0,-0.6408835874613289,-0.5711861820545682,0.12088463830088313,-0.17987181691374765,-0.1511989633213415,-0.10562645640819812,-0.1319971486354015,0.6467089542434601,10.111406325131695,1597.0,353.4179412334201,54027.470745226936,522.047900593053,1.2702319772192094
156,False,157,1.872,0.268,0,-0.5590231284279686,-0.5045890642802295,0.07783660457215569,-0.17987181691374765,-0.08939899617619712,-0.07496221388872885,-0.1319971486354015,0.6467089542434601,9.412724210064587,2491.0,232.0032647578813,24010.940709109676,44.28955192039856,0.7586474578884772
157,False,158,1.051,3.208,0,-0.6408835874613289,-0.5711861820545682,0.12088463830088313,-0.17987181691374765,-0.1511989633213415,-0.10562645640819812,-0.1929732333786728,0.6467089542434601,10.505633108474038,1647.0,359.4930732009475,62547.36072659448,224.7450604088181,1.2796917443044036
158,False,159,1.051,3.7359999999999998,0,-0.6408835874613289,-0.5661937565389383,0.18045433342779105,0.028368876232550213,0.2688958909054213,-0.05340493818092396,-0.1910607918850843,0.6467089542434601,17.323081812607214,2793.0,210.61646862408094,60472.85856827978,121.26559093566185,1.2432561576526164
159,False,160,1.59,3.34,0,-0.6541352919886999,-0.6351316411586487,0.12088463830088313,-0.1383704551854459,-0.0858164607545038,-0.1379078540063974,-0.1181319815530447,0.6467089542434601,18.987087337378775,2985.0,204.44958322637643,29149.251032305587,20.07102364388877,1.2748666159775814
160,True,161,1.436,0.0,0,0.4170898981995879,0.4109334805159816,-0.14325057675393876,-0.2001597867689548,-0.2841400481116326,-0.3312111334971526,-0.2748031626932091,0.6467089542434601,17.322678018619108,4000.0,141.26890729279563,8901.666875141094,41.55814254234172,0.8679778606804113
161,False,162,1.051,0.804,0,0.2720464679746946,-0.384068024545822,0.07783660457215569,-0.17987181691374765,-0.5740930525737792,-0.18617753408164586,-0.1319971486354015,0.6467089542434601,12.487833126127185,2661.0,208.37595846390064,53123.55250092188,62.1617773127576,0.9410653868504936
162,True,163,1.1280000000000001,1.8760000000000001,0,-0.28496364818757625,-0.4083662982473577,0.07468404968655086,-0.12654516663740425,-0.4136367519368413,-0.3395938909248428,-0.2329810614371837,0.6467089542434601,29.28199514245048,4000.0,142.46629874301118,13520.878770605603,33.27493295570439,1.4659138200739659
163,True,164,2.577,1.608,0,-0.4594157569847139,-0.6005778592625204,0.17521161246306355,-0.2222227569365353,-0.3889111993754267,-0.1369601530361,-0.2354734993817801,0.6467089542434601,27.41378401392782,4000.0,155.5709202776473,12248.414678308112,28.158338774617075,1.3725079339421469
164,False,165,2.718,3.472,0,-0.7228339399022521,-0.5711861820545682,0.2959111464980119,-0.25204182241755185,-0.299167593466945,-0.05573058920743484,-0.2614482836406861,0.6467089542434601,13.582870961532269,2177.0,281.1562569458941,37043.40908647623,102.52886480270209,1.2509752143997126
165,True,166,1.513,3.076,0,-0.6748413667288887,-0.6377143815843286,-0.009034698835237769,-0.0270017783107114,-0.06452872030698732,-0.10043250602910483,-0.15120543781203294,0.6467089542434601,25.17064318748628,4000.0,151.82074231957972,18488.343545437307,6.391372303163233,1.2603565001917654
166,False,167,0.897,3.604,0,-0.7985701604711753,-0.5660600895876237,0.1386731268665736,-0.17987181691374765,0.07694857262029436,-0.05340493818092396,-0.19110172011927756,0.6467089542434601,12.082815830323202,1813.0,325.45507613397916,71901.24050663189,113.28169604646669,1.3375152287766172
167,False,168,1.205,4.0,0,-0.4679671774977006,-0.5525095136514055,-0.2947128749492199,-0.20466541542928834,-0.2767050211070579,-0.2138000038918564,-0.19759928374019373,0.6467089542434601,17.600392518518973,3393.0,172.57138621764545,141637.2419129611,37.1183022199377,1.0398007245989729
168,False,169,0.82,1.34,0,-0.6408835874613289,-0.4461611077571196,0.16775772277613388,-0.21581305667843192,-0.397243902325496,-0.05340493818092396,-0.2563129558110216,0.6467089542434601,13.58574320125186,2149.0,242.50422251669445,40443.30644248951,155.9392568876108,1.2676551943894647
169,False,170,1.513,0.804,0,-0.6409482335503822,-0.3374959798060581,0.07783660457215569,-0.17987181691374765,-0.1511989633213415,-0.5409044770103513,-0.0665372814336155,0.6467089542434601,11.538036342654848,3484.0,157.25153705293062,11639.078688527774,40.42893999843229,0.6644729645546772
170,False,171,1.282,1.608,0,-0.6408835874613289,-0.6516236834757038,0.07783660457215569,-0.17987181691374765,-0.14568521764323558,-0.6351709838400257,-0.36257802344556506,0.6467089542434601,13.496032282155877,2011.0,280.32309094428575,47403.11685152826,136.62789400820043,1.3453061088476264
171,False,172,2.295,0.804,0,-0.6408835874613289,-0.5711861820545682,0.2988729964267408,-0.17987181691374765,-0.07530155977381725,-0.10562645640819812,-0.1319971486354015,0.6467089542434601,8.991616109702258,2111.0,304.2735367195742,73780.12926835474,78.13704890191157,0.855620513840014
172,True,173,2.577,3.7359999999999998,0,-0.7437271541832523,-0.50404594370513,0.16510913458466872,-0.2451499158692509,-0.2029032051354252,-0.06346145840877493,-0.07592996893966096,0.6467089542434601,26.899606402343636,4000.0,161.98315294769424,15156.49880000308,5.997267949814961,1.346800338742699
173,True,174,2.154,2.944,0,-0.6325377104463741,-0.6023430532082945,1.815623175197372e-05,-0.1122516546074266,-0.14305585826357622,-0.1469420268662534,-0.1752260650652199,0.6467089542434601,26.696317408373236,4000.0,154.80946817770726,17354.79530822197,5.1728018810595335,1.336636397241255
174,False,175,2.295,1.072,0,-0.6408835874613289,-0.5711861820545682,0.2988729964267408,-0.17987181691374765,-0.07530155977381725,-0.10562645640819812,-0.1319971486354015,0.6467089542434601,9.377854066809377,1513.0,382.21003103483076,65968.70902203508,134.042348688043,1.2441333561917765
175,False,176,1.205,2.8120000000000003,0,-0.6408835874613289,-0.5525095136514055,0.2988729964267408,-0.4539476394342679,-0.1511989633213415,-0.2138000038918564,-0.1671429264959572,0.6467089542434601,10.152606081335216,1616.0,365.4838918829641,59139.64916591405,306.4869076422677,1.2610262658315887
176,False,177,2.295,0.536,0,-0.5590231284279686,-0.7475668977703516,0.2988729964267408,-0.17987181691374765,-0.07530155977381725,-0.05340493818092396,-0.1319971486354015,0.6467089542434601,8.13022977457703,1949.0,289.96961663108425,38407.81251963692,160.46355130005531,0.837741225377237
177,False,178,0.82,1.608,0,-0.6408835874613289,-0.5711861820545682,0.07783660457215569,0.042394789781032095,-0.14568521764323558,-0.021966994895019118,-0.2547473562734535,0.6467089542434601,15.380704965031724,2315.0,242.38321704179768,41190.12206960411,172.46439144258946,1.3321627905550446
178,False,179,1.051,1.8760000000000001,0,-0.4071466595796973,-0.59974618599906,0.08814070043314877,-0.17987181691374765,-0.3850913290672589,-0.1744885235085301,-0.2416683229690244,0.6467089542434601,18.501353661671683,2719.0,205.56110587993118,26672.15884014375,47.424833587823926,1.3631691790092355
179,False,180,1.051,3.472,0,-0.4048135210884541,-0.5711861820545682,-0.08698339287148625,-0.15076590604892906,-0.14568521764323558,-0.12492005582498075,-0.17875766031242613,0.6467089542434601,14.049349248055375,2449.0,237.57570415877584,80062.18780820558,52.71429487307213,1.150154835149248
180,False,181,2.859,1.072,0,-0.5204264625551317,-0.5711861820545682,0.4489317635318543,0.04053229593394026,0.1773496720285086,-0.05340493818092396,0.07681544912053277,0.6467089542434601,23.43775728255069,3657.0,163.42620329603938,13842.91170150488,66.64055471472348,1.2835860055444566
181,False,182,2.577,3.472,0,-0.7660241584168854,-0.4667428748516024,0.3082130070002204,-0.30037829452211506,-0.2956424005729497,-0.08956533516229484,-0.08119864692745506,0.6467089542434601,14.707671303046697,2765.0,219.49947122923325,65448.76813972488,84.83653226233484,1.0666535355830535
182,False,183,1.1280000000000001,2.412,0,-0.6408835874613289,-0.5711861820545682,0.2988729964267408,-0.17987181691374765,-0.1511989633213415,-0.10562645640819812,-0.14778270729901266,0.6467089542434601,12.262524834604173,1907.0,297.32490946394347,55559.6464188534,76.67914402428234,1.2902834372658172
183,False,184,1.205,2.68,0,-0.4593871619613933,-0.5757699250878118,0.07783660457215569,-0.17987181691374765,-0.14568521764323558,-0.1421427701484756,-0.16325211605575546,0.6467089542434601,13.9488092098009,2117.0,281.0908247269931,45409.69515822201,147.56539238002526,1.3211066763627588
184,False,185,1.1280000000000001,0.536,0,0.4656935281498124,-0.4461611077571196,-0.0410128806484396,0.2860985020491065,-0.13258157763814735,0.2825741909878605,-0.2622743965356573,0.6467089542434601,13.080057270755509,2259.0,227.1107298673596,28876.991202585443,98.9635237870434,1.1615872171794497
185,True,186,1.051,0.0,0,0.008506365202749356,0.3760770950334034,0.14364456494161207,0.1709827880333118,-0.3198243555608773,-0.2619237372467568,0.05756764344221948,0.6467089542434601,18.034185636038846,4000.0,122.4754359418608,9066.651593424787,51.83916549156953,0.9035514628712858
186,False,187,2.859,0.268,0,-0.5590231284279686,-0.4461611077571196,0.12088463830088313,-0.17987181691374765,-0.1511989633213415,-0.2138000038918564,-0.1319971486354015,0.6467089542434601,9.470045125115195,2761.0,221.48912343591687,19466.137203933,46.71106657654868,0.6887708126606621
187,False,188,1.1280000000000001,0.804,0,-0.5590231284279686,-0.5478412576841608,-0.17484831233829712,-0.3041397335586579,-0.3711432707317854,-0.10562645640819812,-0.1319971486354015,0.6467089542434601,14.287436798827185,3745.0,133.8453734854645,12050.126265397872,69.05996531920815,0.7650707098738688
188,True,189,1.282,2.412,0,-0.4539459615346966,-0.36112486912016617,-0.028126132104507703,-0.0503459503622535,-0.2962547241518966,-0.4832339448753949,-0.2936482008495795,0.6467089542434601,27.634789447056928,4000.0,146.8156232953419,13627.544384541236,26.75652192176191,1.3835576531126426
189,False,190,0.897,3.7359999999999998,0,-0.6408835874613289,-0.5525095136514055,0.07783660457215569,-0.17987181691374765,-0.1511989633213415,-0.05340493818092396,-0.1945625727230733,0.6467089542434601,12.494152971787207,2307.0,249.92005070836709,105034.02943666588,164.23960337979298,1.0864239397173217
190,True,191,2.295,3.208,0,-0.6977537450555983,-0.5337238857414661,0.12234092365914966,-0.1965541041623232,-0.1858090123135524,-0.09045202696992367,-0.10516113516550267,0.6467089542434601,25.934691372730235,4000.0,156.5202672502678,16873.210013005224,8.649089188944824,1.2985569994289987
191,False,192,1.282,3.34,0,-0.6408835874613289,-0.5525095136514055,0.2988729964267408,-0.17987181691374765,-0.07530155977381725,-0.2138000038918564,-0.1319971486354015,0.6467089542434601,9.186541443754571,1503.0,392.91729434080077,102777.20712225094,222.15287674153308,1.2272869367488817
192,False,193,1.59,3.076,0,-0.692705107653399,-0.5793449170112819,0.12088463830088313,-0.13673645785067592,-0.11313516229686535,-0.1378553841959415,-0.11863478325662627,0.6467089542434601,20.797263003729483,3244.0,188.8626824237011,26374.62841232553,19.310924250938466,1.2844467157748969
193,True,194,1.872,2.68,0,-0.6575162585978386,-0.6002576740447764,0.03194665430021699,-0.135078673000003,-0.15064224155254075,-0.15623683562945545,-0.15372406770874245,0.6467089542434601,26.49213066603677,4000.0,151.7103533357635,17861.33576751113,6.161757220349473,1.3264275705657664
