LANKLE,LHIP,LKNEE,RANKLE,RHIP,RKNEE
7.07216930389404,4.28943538665772,4.06194400787354,8.6756067276001,1.23652708530426,2.47273755073547
6.36801242828369,3.0803701877594,3.38538789749146,8.05232048034668,-0.672350168228149,1.18159079551697
5.75209665298462,1.88017559051514,2.74511241912842,7.5219407081604,-2.42455434799194,0.044744994491339
5.23168516159058,0.586734473705292,2.05666899681091,7.08033609390259,-3.98257565498352,-0.89055609703064
4.76171493530273,-0.885391056537628,1.24715113639832,6.70248222351074,-5.3404483795166,-1.58609247207642
4.24249267578125,-2.55760288238525,0.311313986778259,6.37013101577759,-6.53256988525391,-2.03952789306641
3.56287455558777,-4.38798475265503,-0.681262493133545,6.03426504135132,-7.61236953735352,-2.27176475524902
2.68657183647156,-6.29906702041626,-1.62490344047546,5.63540363311768,-8.60561180114746,-2.26837730407715
1.69822406768799,-8.17542457580566,-2.37396812438965,5.13441228866577,-9.51046371459961,-1.99511420726776
0.719588458538055,-9.88733768463135,-2.77767252922058,4.51225280761719,-10.3439846038818,-1.46836483478546
-0.222679167985916,-11.3249816894531,-2.71619725227356,3.77545356750488,-11.130521774292,-0.725100994110107
-1.25162363052368,-12.4472503662109,-2.15548014640808,2.92303824424744,-11.8565616607666,0.232481181621552
-2.51816177368164,-13.2746801376343,-1.14329361915588,1.99755799770355,-12.4492492675781,1.47468566894531
-4.06976652145386,-13.8374004364014,0.23476043343544,1.13200092315674,-12.8645153045654,3.0188615322113
-5.94839143753052,-14.1363191604614,1.90347015857697,0.295401334762573,-13.120548248291,4.78615808486939
-8.23246955871582,-14.1529951095581,3.80446863174438,-0.836703598499298,-13.2301034927368,6.71180057525635
-10.9327745437622,-13.8506689071655,5.9419002532959,-2.53428268432617,-13.1661081314087,8.82169723510742
-13.9209566116333,-13.2046518325806,8.37437057495117,-4.91807079315186,-12.8953227996826,11.1999053955078
-17.0057334899902,-12.2163457870483,11.1935110092163,-7.85272121429443,-12.4185285568237,13.9669828414917
-20.0296249389648,-10.8949871063232,14.5033502578735,-10.9994792938232,-11.7194108963013,17.2724418640137
-22.787935256958,-9.24697303771973,18.3809986114502,-13.8485507965088,-10.7001543045044,21.2614269256592
-24.8811912536621,-7.27824354171753,22.8151893615723,-15.8053426742554,-9.21808242797852,25.9825611114502
-25.9502429962158,-5.01163768768311,27.641580581665,-16.5206127166748,-7.21503114700317,31.2694568634033
-25.9368553161621,-2.48433136940002,32.5871849060059,-16.2433986663818,-4.71991205215454,36.7657890319824
-25.1023616790772,0.252771198749542,37.3503227233887,-15.4780797958374,-1.82854497432709,42.0445899963379
-23.8002338409424,3.11999297142029,41.6703491210938,-14.6327276229858,1.33407139778137,46.764102935791
-22.3036079406738,6.00606060028076,45.3642425537109,-13.9156532287598,4.60136604309082,50.726245880127
-20.7686290740967,8.81743335723877,48.3672142028809,-13.3466176986694,7.80658626556397,53.8976936340332
-19.2512874603272,11.5193548202515,50.7380599975586,-12.7573671340942,10.8432188034058,56.3698501586914
-17.7229290008545,14.1256370544434,52.599536895752,-11.9499807357788,13.6860074996948,58.2782554626465
-16.1439342498779,16.6560249328613,54.0241966247559,-10.8174467086792,16.3486328125,59.7309532165527
-14.5141429901123,19.0972366333008,54.9955673217773,-9.47051048278809,18.8583507537842,60.7543067932129
-12.9079647064209,21.433500289917,55.4834251403809,-8.14625072479248,21.2483062744141,61.3095397949219
-11.4342947006226,23.6656093597412,55.500057220459,-6.99080467224121,23.5283374786377,61.3439025878906
-10.1759796142578,25.7779655456543,55.0615196228027,-5.97998809814453,25.672737121582,60.8290824890137
-9.16926860809326,27.7378349304199,54.1671409606934,-5.06080865859985,27.6484375,59.7808265686035
-8.37304592132568,29.5084381103516,52.8163757324219,-4.15375328063965,29.4302444458008,58.2484817504883
-7.71485567092896,31.0493030548096,50.9985389709473,-3.23239541053772,31.0029048919678,56.2639045715332
-7.17210674285889,32.3404121398926,48.6957740783691,-2.40090417861938,32.3630218505859,53.8362731933594
-6.78865766525269,33.3720512390137,45.8716278076172,-1.87095212936401,33.511116027832,50.9457511901856
-6.63921976089478,34.1577758789063,42.5191535949707,-1.81506514549255,34.4461479187012,47.5794258117676
-6.7803225517273,34.7681503295898,38.7442855834961,-2.28593397140503,35.1548347473145,43.7616767883301
-7.23008584976196,35.2937469482422,34.7186546325684,-3.24238204956055,35.6238059997559,39.5773582458496
-7.94080972671509,35.8000411987305,30.5878715515137,-4.54386806488037,35.8675079345703,35.1878852844238
-8.77580261230469,36.3027992248535,26.4449100494385,-5.97650671005249,35.926082611084,30.7932243347168
-9.60774230957031,36.7456970214844,22.3104782104492,-7.361252784729,35.8442459106445,26.5513572692871
-10.3689794540405,37.0434913635254,18.2153663635254,-8.59599208831787,35.6724243164063,22.5598793029785
-11.0546073913574,37.1288032531738,14.2569799423218,-9.65113735198975,35.4715461730957,18.8822059631348
-11.7102794647217,36.9800224304199,10.5970935821533,-10.5525569915771,35.3030204772949,15.5725803375244
-12.4321632385254,36.6270027160645,7.41925954818726,-11.3868789672852,35.1970520019531,12.6574268341064
-13.302321434021,36.1361312866211,4.89531326293945,-12.3057174682617,35.1354866027832,10.1266269683838
-14.2666749954224,35.5877227783203,3.17419099807739,-13.4442100524902,35.0592842102051,7.95202445983887
-15.0216627120972,35.0529556274414,2.37026500701904,-14.8181276321411,34.9025382995606,6.12667942047119
-15.1423225402832,34.5605506896973,2.47771739959717,-16.3129386901855,34.6133155822754,4.67068147659302
