,disc,label,meta_G_GAS,meta_G_SOL,metric_Unnamed: 0,metric_energy,metric_maximize_distance,metric_maxtime,metric_minimize_activation,metric_minimize_passive_torques,metric_minimize_periodic_gait,metric_velocity
188,False,189,1.282,2.412,0,0.6467089542434601,15.845178939241006,2700.0,210.7267588026773,207405.9050738484,84.72857851438873,1.1764259026808732
189,False,190,0.897,8.536,0,0.6467089542434601,9.199591057477337,1700.0,355.3810982689653,295043.4644399042,139.31961220720012,1.0866178367636283
190,False,191,7.545,5.6080000000000005,0,0.6467089542434601,18.834218329156037,3329.0,220.0235188060358,28843.77655141463,56.16803581308792,1.1335194607489991
191,False,192,1.282,6.34,0,0.6467089542434601,9.718250668842565,1745.0,358.38135367141706,324834.5232833955,117.04739488122726,1.1177816042269653
192,False,193,1.59,4.8759999999999994,0,0.6467089542434601,11.044365688615509,2361.0,257.2169893377947,495251.8864532681,94.0489352274214,0.9390029538610069
193,False,194,3.9720000000000004,2.68,0,0.6467089542434601,19.413578498045762,2911.0,219.4568374558992,4223434.328614908,134.75227960166742,1.336401626307134
194,False,195,12.309000000000001,4.144,0,0.6467089542434601,18.950662656051488,3713.0,189.68197219324279,67502.38251180324,76.5982550865657,1.0226967107719531
195,False,196,13.5,0.536,0,0.6467089542434601,5.569419270216992,1553.0,392.5447739921038,58196.08954395857,73.07018383041745,0.7222937579630793
196,False,197,1.205,4.144,0,0.6467089542434601,11.485094888360655,2061.0,281.06950124426317,150121.75753025667,80.88966714060113,1.1182882435182473
197,False,198,0.897,1.608,0,0.6467089542434601,10.390797736919307,1661.0,326.61593650744373,66567.30382668972,198.97210337831314,1.2559972190496589
198,False,199,13.5,4.144,0,0.6467089542434601,12.336169914184456,2267.0,320.2620344345013,42686.87016069347,55.840633698908356,1.0918483267481194
199,False,200,12.309000000000001,7.804,0,0.6467089542434601,9.023368366512187,1903.0,357.32855768779535,47960.54059865655,443.7173858400333,0.9519978503218214
200,False,201,0.897,10.0,0,0.6467089542434601,6.725660283468199,1995.0,273.4349929568134,684771.4600076018,335.5836465428428,0.6778319759790862
201,False,202,0.82,2.144,0,0.6467089542434601,18.109062879779497,2782.0,198.0855337807759,37983.4803210939,53.69454890962494,1.304493570026132
202,False,203,1.051,2.68,0,0.6467089542434601,9.68523997684277,1513.0,391.43104973250007,65480.05850570678,428.47619397685725,1.285769260736938
203,False,204,13.5,8.536,0,0.6467089542434601,12.59304444595664,2125.0,333.0250832800345,60638.068935321746,51.33019239634459,1.1883330152232794
204,True,205,1.359,0.804,0,0.6467089542434601,17.005081433981275,4000.0,135.16993554042432,7948.315700669143,46.69774604059178,0.8520988254002846
205,True,206,1.59,0.536,0,0.6467089542434601,17.68010615497369,4000.0,145.21492761428723,7850.445968163422,20.89430767538973,0.8858483739724743
206,False,207,8.736,0.804,0,0.6467089542434601,6.7820017803475015,1849.0,334.15523608076063,38481.856732315515,72.68752358400073,0.7375891145574659
207,False,208,8.736,3.412,0,0.6467089542434601,12.149004540739627,1997.0,343.7127827145128,39063.640647680964,88.98046385819245,1.2202615113238011
208,True,209,6.354,1.608,0,0.6467089542434601,27.77467222612297,4000.0,168.29005782272273,10363.147319057633,18.231774382095608,1.3905514423764809
209,False,210,2.781,8.536,0,0.6467089542434601,7.509790527269999,1943.0,318.0369081724833,186348.4654212461,286.97092429740405,0.7770552558551443
210,False,211,6.354,7.071999999999999,0,0.6467089542434601,9.815699859825846,1757.0,374.99501433873945,120895.53021312926,124.9309710390766,1.121621745324561
211,True,212,13.5,1.608,0,0.6467089542434601,28.66228960824153,4000.0,173.62076806336555,9957.007410303284,16.57828189310549,1.4349300925498971
212,False,213,7.545,3.412,0,0.6467089542434601,15.078804229784264,2305.0,293.5146429568271,34873.2272954707,84.13843458121083,1.3116313581463401
213,False,214,2.781,0.0,0,0.6467089542434601,9.143258129129645,2748.0,220.95691328055702,17442.489989672267,51.72171606760432,0.6681468089645702
214,False,215,0.974,3.412,0,0.6467089542434601,10.596848233075004,1629.0,358.17643746905264,78852.93188220258,169.20728157812133,1.3059800326568656
215,False,216,0.974,7.071999999999999,0,0.6467089542434601,8.784350475435193,1911.0,305.1068586825409,507127.27616971993,722.1246954031502,0.9229101002496204
216,False,217,7.545,7.804,0,0.6467089542434601,9.054181295754304,2051.0,333.740276869097,145712.9712748105,187.40773325097484,0.8865849311170728
217,False,218,0.82,8.536,0,0.6467089542434601,9.567244710884392,1707.0,354.2968284313218,253777.1909608525,91.98797125242537,1.1254970569175828
218,False,219,1.1280000000000001,2.144,0,0.6467089542434601,26.58896023379701,3751.0,151.01420107680434,22936.22528293313,29.73312598696689,1.4194854145776816
219,False,220,5.163,6.34,0,0.6467089542434601,10.691822380308324,1913.0,347.3095441717808,60662.26860751057,95.23474834602672,1.121987823189295
220,False,221,5.163,1.608,0,0.6467089542434601,20.17249219987195,2795.0,234.17429980416247,26887.099333649214,43.971076813186855,1.4457571623668608
221,False,222,12.309000000000001,10.0,0,0.6467089542434601,15.808946198211922,3335.0,229.00846089754208,340914.297001845,73.45016519779745,0.9503264390444052
222,False,223,12.309000000000001,0.804,0,0.6467089542434601,11.377035824018288,3027.0,214.7321412390559,15209.021356618878,85.24260047417124,0.7540981037769422
223,False,224,0.974,8.536,0,0.6467089542434601,6.334285814929433,1385.0,423.3795653292338,81041.14749820782,1266.4960328383067,0.9198834975862418
224,True,225,5.163,2.144,0,0.6467089542434601,28.012456284227,4000.0,169.80213357328546,11384.758618687789,21.269934090132192,1.402440050851258
225,False,226,1.1280000000000001,10.0,0,0.6467089542434601,10.203784101099203,2003.0,311.5926765180838,282171.2950472592,828.9582349373213,1.022721317550467
226,False,227,11.118,0.536,0,0.6467089542434601,5.676697337386488,1663.0,363.0636447675474,49363.19679194301,164.21001079706977,0.6869148347441979
227,False,228,9.927,0.0,0,0.6467089542434601,5.53857509640311,1501.0,399.3091151100664,61261.72505061643,71.33052262979353,0.742519609754134
228,False,229,0.82,0.0,0,0.6467089542434601,7.181577537604418,1247.0,447.75972155353446,104681.08779701072,190.17284060444626,1.1573139965461678
229,False,230,6.354,9.268,0,0.6467089542434601,8.838080304772806,1763.0,377.3348548636029,57295.506845215576,80.17759256657743,1.0065578904086312
230,False,231,1.205,0.536,0,0.6467089542434601,6.190868018848704,1438.0,407.85801829372735,62111.61384450923,267.10424455824744,0.8661681534833998
231,False,232,2.781,0.804,0,0.6467089542434601,11.11595144688649,3115.0,196.688776621155,14237.149431423744,48.840455677788846,0.7160363754086048
232,False,233,1.282,1.8760000000000001,0,0.6467089542434601,25.460920577578754,3601.0,156.61558316980725,16302.455199585114,27.855938623586287,1.4160419698134723
233,False,234,1.205,6.34,0,0.6467089542434601,7.787410761561094,1792.0,330.3701716716845,57871.488948590144,309.8250533395072,0.8732460589679434
234,False,235,9.927,1.072,0,0.6467089542434601,8.903205737028062,1488.0,408.90978835185433,58053.31519758485,272.4479105251304,1.2015794798922372
235,False,236,1.513,7.071999999999999,0,0.6467089542434601,12.806162840469318,2329.0,260.4058092469402,62477.14001241034,135.80393462670494,1.1030496404432752
236,False,237,0.974,9.268,0,0.6467089542434601,5.898152232471242,1493.0,393.4124790443609,66690.27577144702,661.8848639019527,0.7950575147765397
237,False,238,0.82,3.412,0,0.6467089542434601,10.676172011335517,1652.0,356.2528983069484,81900.11190804906,223.18036029152825,1.296927633965072
238,False,239,1.436,5.6080000000000005,0,0.6467089542434601,10.63297481188331,1961.0,300.0717291002286,129385.12871585668,120.0393485524,1.0884049352034235
239,False,240,1.1280000000000001,4.144,0,0.6467089542434601,8.119446805514926,2089.0,262.1020912513364,587328.7485974082,152.01224286691172,0.7808916310900115
240,False,241,7.545,4.8759999999999994,0,0.6467089542434601,15.197394467934618,2919.0,242.5457340736337,112109.85567123037,81.64634723570046,1.0437173145706955
241,True,242,12.309000000000001,1.34,0,0.6467089542434601,25.87462480826861,4000.0,170.06161287973615,10599.006349752715,52.16502312639945,1.2955538213648206
242,False,243,1.205,1.608,0,0.6467089542434601,12.815335200477795,1965.0,279.0982659409042,72555.6284358766,90.35463683703985,1.3086013412063595
243,False,244,1.205,5.6080000000000005,0,0.6467089542434601,9.357771127913304,1725.0,357.1243240433723,219392.69694792503,205.21913325531074,1.0890829141953922
244,False,245,1.359,10.0,0,0.6467089542434601,9.208268157378765,1723.0,368.41027048978,267274.78105227754,946.0720739073516,1.072623588193633
245,False,246,3.9720000000000004,0.804,0,0.6467089542434601,12.458582104464126,3412.0,184.2410622318248,12016.263795087158,33.78221695230782,0.73244998987848
246,True,247,13.5,2.144,0,0.6467089542434601,28.047843371621948,4000.0,177.4970909884669,10253.080669815645,11.1181324676214,1.4042093167577099
247,False,248,5.163,2.68,0,0.6467089542434601,25.872135115166078,3861.0,178.48802023002906,12474.567407542489,15.099709213115847,1.3423418447837698
248,True,249,3.9720000000000004,1.072,0,0.6467089542434601,23.688429525445407,4000.0,157.53080870610756,8515.293905913219,66.88620636444045,1.1862495224386151
249,False,250,1.359,4.8759999999999994,0,0.6467089542434601,18.897968273035282,3251.0,193.96173728565566,112151.11312526268,28.272649711847176,1.164629770950856
250,False,251,5.163,7.071999999999999,0,0.6467089542434601,11.883702138655856,1945.0,349.2183197462645,70978.39193876706,134.92999580951366,1.225982035325674
251,False,252,1.1280000000000001,6.34,0,0.6467089542434601,7.658837488641852,1859.0,319.591228557536,62716.383042107685,576.7995717204458,0.8283022666264177
252,False,253,12.309000000000001,2.68,0,0.6467089542434601,22.485842562360983,3367.0,207.9519455242659,84189.02083898548,40.720165619202795,1.337982044387268
253,True,254,5.163,2.412,0,0.6467089542434601,26.681719565857247,4000.0,170.29615354176462,14261.017305675696,21.5981821273697,1.335906541608238
254,True,255,1.359,2.68,0,0.6467089542434601,25.11538280489009,4000.0,148.9979975630215,19574.565156014243,5.301994389913833,1.2575936192060055
255,False,256,5.163,0.268,0,0.6467089542434601,6.395612870701222,2225.0,286.66245764283946,28662.884451597085,192.08443276405137,0.5780717084691082
256,False,257,1.513,0.536,0,0.6467089542434601,6.318151950070766,1705.0,308.35124697361624,46112.707222578116,60.94395241496717,0.7453851440039049
257,False,258,0.974,4.8759999999999994,0,0.6467089542434601,9.276236608377397,1731.0,345.14938602407534,237017.28180665683,246.2140931483775,1.0758904679713257
258,False,259,9.927,4.144,0,0.6467089542434601,18.535913390265648,2979.0,240.5799599854219,21215.794550229642,31.613437769700518,1.2465544002094109
259,False,260,0.82,6.34,0,0.6467089542434601,8.98849590613883,1769.0,332.24705954801084,360707.83458116814,1113.9761285987963,1.0207218227964878
260,False,261,1.051,1.072,0,0.6467089542434601,14.946988099599373,2531.0,199.01462920981945,23960.83157659029,110.66209864638336,1.1838153952008452
261,False,262,1.282,0.804,0,0.6467089542434601,5.538157192034899,1545.0,345.08383134500747,61475.423071212215,207.29205735932686,0.7220803373329837
262,False,263,1.205,9.268,0,0.6467089542434601,8.986797212444731,1835.0,337.02192383473067,456667.6884462429,1196.8449999867235,0.9830658371781532
263,True,264,13.5,1.8760000000000001,0,0.6467089542434601,28.39196787210259,4000.0,175.40069630269562,12377.294562103729,42.83770318541532,1.4214146815135031
264,True,265,11.118,5.6080000000000005,0,0.6467089542434601,24.695188911278766,4000.0,186.911301918777,20509.648711245223,66.28709900174823,1.2365849749576534
265,False,266,1.513,5.6080000000000005,0,0.6467089542434601,10.584488805833587,2711.0,211.99562107777317,348331.93037829857,148.29008116710668,0.7834085093802104
266,False,267,1.513,0.0,0,0.6467089542434601,5.454136752006152,1959.0,276.98481542169156,32112.367296698154,59.94281075911045,0.5604535079964493
267,False,268,1.282,10.0,0,0.6467089542434601,9.175278905787797,1743.0,361.6131031827417,320001.7524358043,1057.1531905825782,1.0569033014383633
268,False,269,13.5,6.34,0,0.6467089542434601,11.787622438930626,1979.0,358.29838692413404,154317.05323128414,63.34518310819546,1.1952061463292638
269,False,270,0.82,7.804,0,0.6467089542434601,9.108723703401779,1717.0,351.26505052217004,235407.80872909358,206.05781852586531,1.0657738145248326
270,False,271,12.309000000000001,0.536,0,0.6467089542434601,5.589126268535598,1605.0,385.75391962966484,53922.52016411421,89.86402850102856,0.7013428195669903
271,False,272,11.118,10.0,0,0.6467089542434601,9.891293051948704,1963.0,351.0373302171481,50853.271500961004,209.17154649707695,1.0118251528380475
272,False,273,13.5,0.0,0,0.6467089542434601,5.654354397510938,1459.0,412.4947240103228,64670.36082071622,68.87341406807919,0.7801674301482178
273,False,274,1.359,2.412,0,0.6467089542434601,9.70944298529384,1568.0,360.67188279210404,51967.66677901628,218.05937748353242,1.2431054914097328
274,False,275,0.974,10.0,0,0.6467089542434601,5.993719541984298,1545.0,373.595320544035,186389.08693613435,1055.1453467084568,0.7809745843369993
275,False,276,2.781,4.8759999999999994,0,0.6467089542434601,15.42838102922882,2701.0,238.8270629914444,31408.938605798012,31.596843089505878,1.145299777997795
276,False,277,12.309000000000001,2.412,0,0.6467089542434601,28.387067564416046,3881.0,182.47561791741586,10556.093140889496,29.16819985403693,1.46481910524432
277,False,278,1.051,1.608,0,0.6467089542434601,14.667633295466777,2185.0,254.9371782575748,37271.499896350404,43.58451213431732,1.3457838810578078
278,False,279,11.118,0.804,0,0.6467089542434601,9.455733648200974,2400.0,263.8629139035374,24200.169570863305,90.94775695363137,0.7910574802977247
279,True,280,1.59,2.412,0,0.6467089542434601,26.25478021117897,4000.0,148.44856793202962,15340.297741512532,12.659645513761465,1.3145606411693471
280,False,281,1.59,7.071999999999999,0,0.6467089542434601,12.7066522258897,2225.0,288.9702042112413,150794.99726201154,45.13805267301896,1.1457699720166854
281,False,282,13.5,7.071999999999999,0,0.6467089542434601,10.080262137956383,1713.0,399.01427531923486,96009.38244187775,259.5839921924134,1.1807689708025009
282,False,283,2.781,10.0,0,0.6467089542434601,7.823606888832423,1855.0,340.9617372615593,166487.19392748456,521.4605763942741,0.8476767372960134
283,False,284,6.354,6.34,0,0.6467089542434601,15.07922650038175,2809.0,248.6984860000833,35377.419209605476,45.21025347858989,1.076400859672126
284,False,285,1.436,6.34,0,0.6467089542434601,9.43662648062591,1710.0,365.79248563083337,282380.0214465245,124.6246235784202,1.1079842887938478
285,True,286,9.927,6.34,0,0.6467089542434601,26.512170204924804,4000.0,194.746036779169,14380.453877516402,5.43100464405208,1.3274294974138252
286,False,287,1.59,1.072,0,0.6467089542434601,7.938934800083794,1383.0,404.5340076236717,68430.04411928372,675.7147689002906,1.1538669134867805
287,False,288,12.309000000000001,6.34,0,0.6467089542434601,21.18079365504958,3389.0,225.2979826000657,26377.07572745456,20.342438915503926,1.2524224311122356
288,False,289,5.163,3.412,0,0.6467089542434601,18.6867603024149,2835.0,243.576672724002,42080.48176247431,46.61029217272772,1.3207665567658289
289,False,290,5.163,0.536,0,0.6467089542434601,5.8731297609565765,1545.0,378.7599242050589,61776.96776267308,61.1235291725083,0.7649640136931459
290,True,291,2.781,4.144,0,0.6467089542434601,26.646691675307675,4000.0,166.42985230130608,15383.786201027413,5.600267279892403,1.3341552346461072
291,False,292,1.282,9.268,0,0.6467089542434601,9.581470574946078,1797.0,353.5466084353607,241876.7920408087,722.4216909783268,1.0707054483299918
292,True,293,1.436,3.412,0,0.6467089542434601,23.528484457171906,4000.0,149.1375514507639,36385.54520123512,64.71660219732773,1.1782526688676187
293,False,294,0.82,10.0,0,0.6467089542434601,9.06810663031026,1715.0,356.2295807667455,247741.4518368597,203.99275997415097,1.0620310010684153
294,False,295,13.5,3.412,0,0.6467089542434601,11.972482736399705,2191.0,308.1677511045156,54952.446601759504,175.31874094170482,1.0961239307521635
295,True,296,7.545,2.412,0,0.6467089542434601,27.97231084216222,4000.0,174.2357367161215,11532.171396099267,18.142097055548586,1.4004328791066063
296,False,297,9.927,4.8759999999999994,0,0.6467089542434601,18.678293634339926,2891.0,249.13652993746257,56255.40353700892,78.48520402243744,1.2946005953651736
297,False,298,6.354,7.804,0,0.6467089542434601,10.883718786899154,2199.0,316.67558152906867,61850.047927491854,30.79684210465216,0.9929508100509924
298,True,299,7.545,2.144,0,0.6467089542434601,27.70482507078632,4000.0,173.50230348660577,10137.046930867748,14.851167957493631,1.3870592592188071
299,False,300,1.282,0.268,0,0.6467089542434601,5.424498921014751,1623.0,324.31419298810164,50892.718231827814,123.96819918198031,0.6726904056484214
300,False,301,3.9720000000000004,4.144,0,0.6467089542434601,19.322912163736028,3369.0,197.5750695011141,22983.580250629315,121.59889965285757,1.1494098395030778
301,True,302,8.736,2.144,0,0.6467089542434601,26.7143776450167,4000.0,172.29031823142728,12685.352471867021,42.34012311570833,1.337539363925094
302,False,303,0.82,0.804,0,0.6467089542434601,8.621159580486141,1602.0,352.9435352820136,107144.00531666732,259.46799175644367,1.080877138102125
303,False,304,1.1280000000000001,7.804,0,0.6467089542434601,8.979057024802886,1845.0,329.1884188574802,433469.11719281116,1030.1471109551464,0.9773254062056826
304,True,305,1.359,0.268,0,0.6467089542434601,16.21905793280738,4000.0,128.70590390265798,8333.140403535419,59.469009033500356,0.8127996153020977
305,False,306,1.282,0.536,0,0.6467089542434601,5.879183845491228,1509.0,410.0922534101082,64790.372422608,703.708210757246,0.7844267557127957
306,False,307,1.359,9.268,0,0.6467089542434601,10.256342376464026,2013.0,320.28571330493304,242005.7023324678,646.7575522740426,1.0225578175539118
307,False,308,0.897,4.8759999999999994,0,0.6467089542434601,9.243457121880102,1695.0,348.8885009886208,230971.42423516625,132.92827661808724,1.0944816385295228
308,False,309,11.118,8.536,0,0.6467089542434601,10.973339103041992,2533.0,282.30780106629123,144588.2350387022,110.60906787904146,0.8694106810812813
309,False,310,12.309000000000001,3.412,0,0.6467089542434601,11.540532471989,2095.0,340.4416529738394,39516628.87313,92.51709299909479,1.1054305561237794
310,False,311,1.513,9.268,0,0.6467089542434601,10.155998514342476,1829.0,333.0565042895716,110724.98530479733,515.9207941844552,1.1144359557443015
311,False,312,8.736,1.072,0,0.6467089542434601,8.919744944554354,1491.0,405.82615341597915,64992.78082735442,210.32500022482398,1.2012192728180802
312,True,313,9.927,2.144,0,0.6467089542434601,27.12641841945969,4000.0,174.3131475565982,11995.349886378814,15.8953154913137,1.3581403725968084
313,False,314,0.82,2.412,0,0.6467089542434601,8.094152125689849,1347.0,432.56683314129515,76406.91002900372,775.6452121716808,1.2077676070904806
314,True,315,9.927,1.34,0,0.6467089542434601,26.260759596326032,4000.0,168.41762490282386,10399.614240351388,28.611426672046854,1.3148595954789848
315,False,316,0.897,5.6080000000000005,0,0.6467089542434601,10.162840184420334,2067.0,281.51950087655104,372727.9884415183,340.4784543717024,0.9865171525407816
316,True,317,11.118,1.34,0,0.6467089542434601,25.70580980313241,4000.0,168.17451094253488,11514.937518788976,39.36938373076193,1.2871134931244237
317,False,318,1.436,1.8760000000000001,0,0.6467089542434601,10.678098746677577,2243.0,251.76748660938355,30601.5629744113,36.75844624165849,0.9554922799402032
318,False,319,0.974,4.144,0,0.6467089542434601,9.464472171783221,1671.0,352.80985918939155,144577.81058310563,150.6773504948761,1.1374454566235768
319,True,320,1.359,0.0,0,0.6467089542434601,17.239387080685333,4000.0,137.18144763103714,8006.739256384048,42.80730361273983,0.8638135220006566
320,False,321,1.59,0.0,0,0.6467089542434601,7.676946218400714,2035.0,267.09881208532386,33250.505755060236,110.26322276456636,0.7578284274314272
321,False,322,12.309000000000001,1.8760000000000001,0,0.6467089542434601,20.592053851083428,2999.0,225.6690191733759,23731.1439169423,37.61187368947565,1.3753200682625628
322,True,323,9.927,2.412,0,0.6467089542434601,29.350958898252138,4000.0,178.27635266542674,9392.815375673941,15.388581161240394,1.4693618354632796
323,False,324,1.513,10.0,0,0.6467089542434601,10.625470641111287,1951.0,317.10127062545365,99661.8637036664,587.9098679876004,1.0929907558386958
324,True,325,13.5,2.412,0,0.6467089542434601,24.582744594585403,4000.0,177.38033684786168,10845.925224401855,71.86597541745452,1.2309630402197225
325,False,326,1.1280000000000001,2.68,0,0.6467089542434601,10.316695443626507,1953.0,295.1731720160475,50382.24634855423,77.42913112585832,1.0601456554190174
326,True,327,7.545,0.0,0,0.6467089542434601,14.575449592223153,4000.0,166.9643480350746,8145.540010344141,22.871722600397426,0.7306233070883029
327,False,328,1.1280000000000001,0.0,0,0.6467089542434601,7.888077265700742,2605.0,194.62542844866027,23964.280320241167,21.89720905568868,0.608648781949999
328,False,329,1.282,2.144,0,0.6467089542434601,16.659572576887328,2479.0,232.16979937106086,29383.48835687946,92.67563858344124,1.346992558062304
329,False,330,1.359,6.34,0,0.6467089542434601,10.286814149305432,1817.0,345.95684213150065,254841.77890803746,95.93567218222513,1.1365655352439492
330,True,331,1.436,0.536,0,0.6467089542434601,17.279479619575493,4000.0,133.3480073852726,8586.569197946734,107.93319769762913,0.8658180487188286
331,False,332,1.051,2.144,0,0.6467089542434601,9.733021752116047,1593.0,350.44523437537424,53819.25866898345,211.83240783290424,1.2271751978103351
332,False,333,1.359,7.804,0,0.6467089542434601,9.056667860340973,2496.0,228.90042146225568,507731.24939146225,94.36540647558355,0.7286607670213212
333,False,334,0.974,1.34,0,0.6467089542434601,7.892237068782077,1339.0,408.9834096314593,71046.36359214637,715.4819577659872,1.1849946565499798
334,False,335,1.1280000000000001,1.608,0,0.6467089542434601,12.754250748439341,1959.0,278.772347341693,48073.69435422309,78.18680849565004,1.305705616136612
335,False,336,9.927,7.804,0,0.6467089542434601,10.797914559990716,3083.0,237.83523844874242,404786.0562436915,98.7196790827846,0.7030209390023978
336,False,337,1.436,7.804,0,0.6467089542434601,9.227223377104671,1643.0,361.5277509224627,78654.5971519123,743.7429579637808,1.128086028242388
337,True,338,1.59,3.412,0,0.6467089542434601,24.01537321326241,4000.0,152.49258023320846,23006.93693444501,13.462953984966392,1.2025958895111106
338,False,339,8.736,4.144,0,0.6467089542434601,21.41322963048593,3657.0,198.6851477339444,16499.469269983132,32.956807101544086,1.1730819645268369
339,False,340,8.736,1.34,0,0.6467089542434601,26.642053790146928,3985.0,165.7370183465936,10982.500345836492,22.58851552578001,1.3390113406773478
340,False,341,6.354,8.536,0,0.6467089542434601,10.699280627924935,1891.0,358.24486642526887,131803.93808072055,172.42807481021885,1.1359530047371742
341,False,342,0.897,0.268,0,0.6467089542434601,8.145933797227775,1539.0,346.54604546280893,56565.59116764253,113.98573749981449,1.0636445243147743
342,False,343,1.051,4.8759999999999994,0,0.6467089542434601,9.313551043190133,1733.0,345.74322655310755,241682.38340877628,210.94647157414101,1.0790789540780643
343,False,344,1.282,1.072,0,0.6467089542434601,7.977278514011734,1409.0,385.7226884783788,65895.22915643133,698.4381464547397,1.1378514603722336
344,False,345,1.436,10.0,0,0.6467089542434601,10.05678804682398,1799.0,356.98409018379294,227999.53463823488,432.44216527818674,1.121864327592191
345,False,346,13.5,1.072,0,0.6467089542434601,8.916570606730877,1492.0,410.0489113139509,60619.6560142883,184.3634558814088,1.2001498163223356
346,True,347,3.9720000000000004,4.8759999999999994,0,0.6467089542434601,27.03948075074625,4000.0,177.71330831685242,14183.23983492238,5.095390721103092,1.3537937064944423
347,False,348,0.82,4.8759999999999994,0,0.6467089542434601,9.502389186756428,1693.0,347.11365265755967,242109.612878822,147.1098831715663,1.1263443163644216
348,False,349,1.513,7.804,0,0.6467089542434601,8.960281559408045,2153.0,290.74116331301485,155674.82276074044,113.94453103977686,0.8355491440486162
349,False,350,0.82,1.8760000000000001,0,0.6467089542434601,19.198195641626672,2863.0,192.334741521828,38973.588894217035,81.26855036520716,1.3439490543199248
350,False,351,0.897,7.071999999999999,0,0.6467089542434601,6.8497015728711474,1870.0,290.5931645386612,511910.4812157322,703.7223328099292,0.7365467592473556
351,False,352,2.781,1.34,0,0.6467089542434601,8.69295739179364,1408.0,414.0275431268888,67526.69160829161,200.6304170444011,1.2399807647555532
352,False,353,0.897,1.8760000000000001,0,0.6467089542434601,14.652318403972814,2209.0,252.03235500184968,37611.339403430175,85.53371424787021,1.3303808709314238
353,False,354,0.897,3.412,0,0.6467089542434601,10.260473281027574,1607.0,372.5971739675628,76225.56542473349,388.22158135141746,1.2819893506631854
354,False,355,13.5,2.68,0,0.6467089542434601,13.65739173474328,2517.0,285.75938793829516,37830.55242923314,45.57999864230475,1.0881248138881308
355,False,356,6.354,10.0,0,0.6467089542434601,11.020572047666404,2223.0,309.51781096763693,9264762.130835176,206.7471795195007,0.9947215274370949
356,False,357,1.359,1.072,0,0.6467089542434601,8.04509808090526,1405.0,389.3324805296735,65621.21747862082,688.4842207127766,1.1505829542712511
357,True,358,8.736,1.608,0,0.6467089542434601,28.166177644696702,4000.0,171.79307752688422,10196.73923300225,16.9484805189991,1.4101257345905558
358,False,359,0.974,0.536,0,0.6467089542434601,9.03771054212557,2515.0,201.99388926332168,21206.871682567464,53.81721800904664,0.7217063789246708
359,False,360,2.781,6.34,0,0.6467089542434601,22.913196525423217,3875.0,178.18526680874044,943492.0780944224,25.383704670236536,1.1847482809350331
360,False,361,5.163,7.804,0,0.6467089542434601,11.509411617875614,2041.0,332.5479542152925,55826.20271678313,53.30822813872588,1.1317415260930035
361,False,362,13.5,9.268,0,0.6467089542434601,14.751080479845063,2723.0,269.4408055569299,41128.21449738659,34.76420334924789,1.0863753509658718
362,False,363,0.897,9.268,0,0.6467089542434601,8.990144678774284,1745.0,349.05803447538733,326246.60650942195,204.43979597917053,1.0341227779638855
363,False,364,1.205,2.144,0,0.6467089542434601,18.85760641747298,2875.0,197.10502396332782,26649.37708492754,55.15662050362985,1.314642286949653
364,True,365,1.59,2.144,0,0.6467089542434601,28.29390266908725,4000.0,148.5230789015689,12684.303842297473,36.87253592193236,1.4165116665134865
365,False,366,1.1280000000000001,8.536,0,0.6467089542434601,8.892051999131102,1939.0,305.9247012006711,473116.5027023805,1036.1031318073556,0.9207877059169008
366,True,367,5.163,5.6080000000000005,0,0.6467089542434601,24.72101677036295,4000.0,179.28183851532296,20668.696366210068,34.03053716584283,1.2378763033454427
367,False,368,6.354,4.8759999999999994,0,0.6467089542434601,14.400700704978554,2597.0,263.5001986071555,27367.891635516997,43.42159820460681,1.1120184748792028
368,False,369,1.282,0.0,0,0.6467089542434601,10.456450514900386,2891.0,175.7644248173933,17995.788089555343,50.33829062910638,0.7258904121016335
369,False,370,1.436,9.268,0,0.6467089542434601,11.003554799837877,1885.0,328.49268806428773,120267.3120941212,500.35007126880475,1.1713666425513138
370,False,371,1.1280000000000001,5.6080000000000005,0,0.6467089542434601,9.52790182997651,1715.0,351.54921415546784,259804.205827767,134.4949374471899,1.1152674598142482
371,False,372,0.974,2.412,0,0.6467089542434601,23.521868655923964,3407.0,168.51545814148383,21526.106493286075,20.310706315391762,1.382687706366454
372,False,373,1.051,4.144,0,0.6467089542434601,9.517925005116496,1685.0,350.6381217490051,135755.9813911467,164.74425434867152,1.1342044128150366
373,True,374,8.736,2.412,0,0.6467089542434601,28.853126625682354,4000.0,176.83532742748426,10003.796679315972,14.697509784528446,1.4444714663532476
374,False,375,6.354,3.412,0,0.6467089542434601,15.994853111139625,2362.0,290.336166560587,26086.74485880727,87.95440621091706,1.3574295389037498
375,False,376,1.1280000000000001,9.268,0,0.6467089542434601,6.9640928039307175,2126.0,256.81109938266843,701784.6482371687,720.2850820144663,0.6586247744127623
376,False,377,1.282,4.8759999999999994,0,0.6467089542434601,11.52886123300764,2133.0,284.30173124380144,519623.9003699386,226.88201571801886,1.0845389972676245
377,False,378,0.897,0.536,0,0.6467089542434601,10.163217748171952,1959.0,255.90971590224243,35864.005278471595,101.15605609780272,1.0409147878594904
378,False,379,8.736,2.68,0,0.6467089542434601,19.867308570968337,3193.0,218.17635655568455,20859.194802322374,33.939375917196806,1.2465591021933649
379,False,380,13.5,5.6080000000000005,0,0.6467089542434601,19.513671002867497,3209.0,232.7870754396679,19229.245529942706,23.688763062500314,1.2185365020705934
