,disc,label,meta_G_GAS,meta_G_SOL,metric_Unnamed: 0,metric_corangles_ankle_l,metric_corangles_ankle_r,metric_corangles_hip_l,metric_corangles_hip_r,metric_corangles_knee_l,metric_corangles_knee_r,metric_energy,metric_maximize_distance,metric_maxtime,metric_minimize_activation,metric_minimize_passive_torques,metric_minimize_periodic_gait,metric_velocity
65,False,66,1.205,3.472,0,-0.16194008095515308,0.10506674001405893,0.7738147399308976,0.9061795935929438,0.782581229127001,0.4948551633987204,0.6467089542434601,15.080075691363685,2389.0,248.00946492112215,34926.184210380896,63.87144007793048,1.2655133822380913
66,True,67,2.859,2.144,0,-0.16194008095515308,0.10506674001405893,0.6799459538129258,0.8739222484685094,0.5272707515575851,0.4786544408229994,0.6467089542434601,24.635637299778036,4000.0,154.64492969092612,20620.54861847809,89.94558432391825,1.2336075432542022
67,True,68,2.436,3.076,0,0.06653022104170757,0.3297078139505779,0.5824978184885601,0.9333060575455504,0.5492622592149108,0.28728610856780623,0.6467089542434601,26.709891159309574,4000.0,157.20038122291902,15354.605516315984,5.76709227964994,1.3373150508553917
68,False,69,1.359,3.208,0,0.33740604032550675,0.22007522483478434,0.6895520352367004,0.9061676819642018,0.5272707515575851,0.42717845662135817,0.6467089542434601,18.781309837942764,2878.0,207.2704221656897,30583.03495459085,67.53721182781561,1.3076962692514171
69,False,70,2.436,0.0,0,-0.16194008095515308,0.10506674001405893,0.3630267714930079,0.8926631285624032,0.5296052527113179,0.15856184142912566,0.6467089542434601,8.201877202308888,2039.0,282.86476584515106,36475.65660035447,57.56245985063117,0.8082817711555932
70,True,71,1.872,1.34,0,-0.65825926210679,-0.5940852365960713,0.7945823353546069,0.8428608036546346,0.8883492548933299,0.886947480973968,0.6467089542434601,29.234500453668385,4000.0,150.73192727632102,10523.87792611867,30.39812191550186,1.4635392043656472
71,False,72,2.154,0.268,0,-0.2127453012566161,0.4247966747363527,0.3630267714930079,0.9220800893737804,0.5296052527113179,0.15856184142912566,0.6467089542434601,9.157198976978123,1505.0,389.907598500579,57280.45877724173,122.51560228351458,1.2214328041748337
72,True,73,1.731,3.604,0,-0.007817371267272994,0.0010805186195936333,0.7712289647153325,0.8561129901361761,0.47971620297425893,0.4364902472416387,0.6467089542434601,25.204559872722026,4000.0,156.48970500926512,18717.4989032202,7.126881127051277,1.2620522496660789
73,False,74,3.0,4.0,0,0.18560449073394672,0.31703219351918344,0.4427034825609197,0.9158876614772746,0.32448225493742866,0.21974289412226605,0.6467089542434601,11.490650918228381,2185.0,280.70302346990496,41770.33675553163,134.1904450132551,1.0548447333772617
74,False,75,1.282,3.472,0,0.3270317507189737,-0.19824997024100344,0.7493712462547227,0.8389399380530962,0.5099692896065308,0.6158428408297035,0.6467089542434601,18.225273384016226,3375.0,169.93814348270692,34017.54895214172,70.60083011991316,1.0823813522710748
75,False,76,2.295,1.34,0,-0.16194008095515308,0.10506674001405893,0.7326022072893381,0.7798441883930997,0.5272707515575851,0.6768783824681727,0.6467089542434601,13.63252735600549,2093.0,280.55802157790595,38490.09066440731,65.69118531289189,1.3062851914817986
76,False,77,1.872,0.536,0,-0.16194008095515308,0.4372773241034987,0.6895520352367004,0.9220800893737804,-0.0733176408919782,0.6795846586730854,0.6467089542434601,9.125345198623735,2249.0,251.43543907480148,29295.83464899681,89.6031168454751,0.8150767097914463
77,False,78,1.205,1.34,0,-0.16194008095515308,0.10506674001405893,0.6895520352367004,0.9220800893737804,0.5272707515575851,0.42717845662135817,0.6467089542434601,13.34302233453408,2189.0,235.6471197127106,30132.617537163893,255.36654963993263,1.2228815122816583
78,False,79,1.1280000000000001,2.8120000000000003,0,-0.16194008095515308,0.3740073529354934,0.6895520352367004,0.8926631285624032,0.5296052527113179,0.15856184142912566,0.6467089542434601,10.224723921461713,1629.0,360.1919801342839,56665.64784138191,340.07035516949435,1.2602813575232228
79,True,80,2.577,4.0,0,0.0800122401172526,0.2235738726162908,0.6878483813973324,0.9304857625291388,0.5002658538350282,0.3802632339491451,0.6467089542434601,26.622261832206092,4000.0,164.04040275617268,15880.942687470879,4.9838883150283335,1.3329338035625824
80,True,81,2.295,3.472,0,-0.030870033538763882,0.3123440908468285,0.6159463462990188,0.932894246739792,0.4936583781731563,0.27340922215103064,0.6467089542434601,26.54704267954164,4000.0,158.64671188227868,15919.83113031218,5.941834459218515,1.3291730339678394
81,False,82,0.974,2.68,0,-0.16194008095515308,0.3740073529354934,0.6895520352367004,0.9220800893737804,0.5296052527113179,0.15856184142912566,0.6467089542434601,8.855845593570454,1469.0,397.28355059514547,66813.95224392679,238.49618501685185,1.2105067056513623
82,False,83,1.872,3.868,0,0.0333171207186279,0.16211850082988505,0.71313124135481,0.9142170346648076,0.48631770708148503,0.4299821274134797,0.6467089542434601,21.844578669235744,3579.0,178.25063328815492,100522.69779181824,24.07410339760312,1.2228862100194575
83,False,84,2.577,3.208,0,0.09779351575062367,0.46354335084281295,0.5965652233058472,0.8926631285624032,-0.0733176408919782,0.15856184142912566,0.6467089542434601,14.585526240872028,2865.0,211.54037267313015,55976.94510310933,27.169118388374013,1.020821878794111
84,True,85,1.59,3.604,0,0.028548638349308358,0.1081533853341532,0.6623120893995685,0.9220800893737804,0.4594177882114618,0.490424810253556,0.6467089542434601,24.63980955812757,4000.0,155.28636260616284,20300.82992773149,9.896637404952953,1.2338161457415542
85,False,86,2.436,3.472,0,0.12057248705819468,0.2920483656002532,0.5390730863157969,0.9349905496653192,0.4868391220184291,0.3176106586400837,0.6467089542434601,17.72869242459181,3047.0,203.86967818722667,25999.340520330763,49.05912237800639,1.1658533760382157
86,True,87,2.436,3.868,0,0.031882326453970336,0.23764869154755186,0.6584395652456692,0.9301714424487848,0.5004438682584821,0.3529217062975307,0.6467089542434601,26.585212514344487,4000.0,162.17667329799875,16054.176905945762,4.841925270888409,1.331081430288166
87,True,88,2.718,1.072,0,-0.16194008095515308,0.3180107587896775,0.7326022072893381,0.6506564976788239,0.32945190973451555,0.6132781317576808,0.6467089542434601,22.203840550711114,4000.0,152.0753314087205,10749.0178977099,37.847166163653384,1.1120237849887782
88,False,89,1.513,1.072,0,0.1744607647085096,0.3740073529354934,0.3630267714930079,0.8926631285624032,0.5713224496015304,0.18570544027607086,0.6467089542434601,13.237828968321875,2281.0,231.65251487097999,29452.562407339414,68.70591195561371,1.1638096029783438
89,False,90,2.718,1.608,0,-0.3251050801338854,0.3009140726864134,0.5895035866114026,0.9311734096245352,0.5865475411494425,0.07051664084913692,0.6467089542434601,15.963882959980204,2366.0,261.74765256015615,30537.117495335562,50.55625104561001,1.3525171272785712
90,False,91,2.013,0.804,0,0.5363179237452956,0.2215600308854268,0.6704740940489813,0.7375444728922609,0.630639686504376,0.18570544027607086,0.6467089542434601,12.033486729333436,3145.0,179.56212116393613,14562.924402477687,64.73642784668628,0.76779251381421
91,True,92,2.154,2.412,0,-0.140506401490406,0.062340905646096914,0.7819110256981809,0.8727640591442052,0.6115254911608671,0.610603707483321,0.6467089542434601,24.889977402252132,4000.0,152.00209497412203,18114.341483333275,21.881912795733854,1.2463239125594403
92,False,93,2.013,1.34,0,-0.14303658468634925,-0.4074473003698172,0.587672102668943,0.7365838086277867,0.3059043700003384,0.5661169122949579,0.6467089542434601,19.069796435832185,2817.0,209.14378297861333,22948.07581305817,75.01782380054858,1.3567807717593168
93,False,94,1.59,1.608,0,-0.16194008095515308,-0.11063112541575217,0.3630267714930079,0.9220800893737804,0.5296052527113179,0.42717845662135817,0.6467089542434601,9.545724001979805,2385.0,225.29683652156223,153934.0052917677,132.1855289239314,0.803510620846131
94,True,95,2.295,2.944,0,-0.0771240309316824,0.05176590463691934,0.7894777066831397,0.910796002207836,0.6122070977162719,0.5064793066335455,0.6467089542434601,27.03388853942937,4000.0,155.23551664268538,16388.836052559633,5.303198142447835,1.3535141099084276
95,True,96,2.295,1.8760000000000001,0,-0.3454976730264923,-0.01781410353615149,0.6688677859509388,0.8885037382587149,0.9032425210767152,0.6520467473002296,0.6467089542434601,28.14723641022778,4000.0,152.62936693306463,12471.842681723514,37.0647521413804,1.4091787202178283
96,True,97,1.359,1.608,0,-0.37341676123463374,0.004494282228927937,0.6706040160902067,0.8721040414052016,0.6277096124911834,0.3992151720540511,0.6467089542434601,27.570904172379326,4000.0,142.98922871341577,15586.22469406146,61.671962371456644,1.3803635490839647
97,False,98,0.82,2.944,0,0.3331750597136056,0.3740073529354934,0.4765904538841624,0.9220800893737804,-0.0733176408919782,0.15856184142912566,0.6467089542434601,10.856053565746134,1687.0,346.21669949536835,72368.02783183662,97.12958536370381,1.2908876334395318
98,False,99,1.59,1.8760000000000001,0,-0.16194008095515308,-0.2740635603688388,0.8106680303961692,0.8814895128907021,0.715401742933565,0.7353130131659353,0.6467089542434601,16.38496104307053,2481.0,235.8713020846463,49961.258424166524,53.68697695696114,1.3235580444812616
99,False,100,1.051,0.268,0,-0.2127453012566161,0.10506674001405893,0.3630267714930079,0.9220800893737804,0.07969699906901173,0.18570544027607086,0.6467089542434601,9.522172490770963,1533.0,361.8183481464376,64081.96482999862,51.99291570934511,1.24689183039271
100,False,101,0.974,1.8760000000000001,0,-0.16194008095515308,0.10506674001405893,0.6895520352367004,0.9220800893737804,0.5296052527113179,0.42717845662135817,0.6467089542434601,11.500304100548739,1789.0,313.49603345838705,46932.884738932225,86.31878266642843,1.2898883480602772
101,False,102,1.513,3.7359999999999998,0,-0.16194008095515308,0.10506674001405893,0.6895520352367004,0.9066983852192432,0.5296052527113179,0.42717845662135817,0.6467089542434601,12.464573023402163,1927.0,308.1367122707859,68509.41977662429,93.2507072440444,1.2969211821839317
102,True,103,2.436,3.7359999999999998,0,0.023694318617092897,0.2904617695209288,0.7083221436420458,0.9220800893737804,0.5361849147096859,0.4373396687891062,0.6467089542434601,26.743882559755548,4000.0,161.40966671122862,15490.993357804073,6.148092534558238,1.3390145359034378
103,False,104,1.436,1.072,0,-0.2127453012566161,0.3740073529354934,0.3846761884761202,0.4210510099253375,-0.07640051375696122,0.2730056110392494,0.6467089542434601,15.690868993844695,2641.0,204.9641529573002,25459.609624370067,78.12196625258134,1.1910204578750565
104,False,105,0.82,3.472,0,-0.16194008095515308,0.08775844995276462,0.5151041007123471,0.9126108505055922,-0.0733176408919782,0.15856184142912566,0.6467089542434601,11.00096779622168,1714.0,346.6826256380451,65308.411465277626,162.31179318464902,1.2879144754488223
105,False,106,1.051,3.868,0,0.3767162060886078,0.10506674001405893,0.903839126776942,0.9131399952268632,0.6721839443238904,0.18570544027607086,0.6467089542434601,15.399211254364754,2442.0,245.4560592259617,59443.02391132366,85.93743935568584,1.26418462265314
